,SN,0,1,2,3,4,5,6
1523,SN2016cuv,8.378622,1.3885819,-7.1716514,1.6583838,7.012843,6.269194,-10.372731
1524,SN2016ija,-0.65107006,9.514527,-4.382372,-6.7446036,2.1026556,-20.892536,2.9065788
1525,SN2017ln,11.515849,-2.4464781,-1.1844625,4.0526834,1.911039,9.788269,-15.706704
1526,SNLS-03D3ay,7.918981,0.20565732,5.458373,-4.324774,-8.0169,-12.233845,-1.5026835
1527,SNLS-04D1dc,0.068123154,-5.921244,-4.0887117,-7.3327317,-1.1919161,-2.4079309,-4.385679
1528,SNLS-04D3fk,9.418105,-5.611344,-2.3990622,-6.8767934,-1.2556177,-10.667802,4.8909945
1529,SNLS-04D4fu,-4.1220617,-5.5010653,-1.8102263,-1.7035114,9.556438,-6.456219,-6.9684296
1530,SNLS-04D4ib,8.298436,-2.6297853,1.3424642,-2.7604735,5.6326575,-12.788782,3.0397706
1531,SNLS-05D2fq,3.1714818,12.772388,-1.0624566,-5.0698695,-1.2715876,-13.955885,-1.2061898
1532,SNLS-05D2hc,10.899385,0.07527969,-2.4544008,-10.61594,0.51079583,-9.644829,0.25231725
1533,SNLS-05D2ie,6.935674,10.111209,-4.8792467,-6.106042,0.13647893,-0.21975967,-10.862332
1534,SNLS-05D3dd,12.673195,4.110045,-1.5189964,-3.0747828,-0.44462085,-15.175686,-0.24690638
1535,SNLS-05D3ht,5.055297,10.512587,-0.9446601,-12.1299305,-1.5576488,-20.3435,-0.30768797
1536,SNLS-05D3jq,3.7223747,-3.5405757,2.2659023,5.085187,0.09880427,-15.878984,-1.6618648
1537,SNLS-05D3kp,1.6684732,12.714682,-4.006219,-10.64914,0.29372686,-11.782841,-1.7063553
1538,SNLS-05D4bm,9.98791,-1.4468915,1.7792498,-1.1045412,-3.660829,-14.867762,-3.3201494
1539,SNLS-05D4fo,11.74853,-4.463803,-3.448535,-3.6145933,-1.1555879,-13.14596,-0.7640583
1540,SNLS-06D2ga,1.6794063,11.834043,-0.41400427,-10.260953,1.7285244,-16.863146,2.120722
1541,SNLS-06D3cn,5.2985024,-0.81843525,3.1089184,-12.028957,-10.540822,-6.741282,-2.3333547
1542,SNLS-06D3dt,4.079117,-0.14060394,1.5234301,-4.0092583,-3.8941092,-8.826239,-4.176386
1543,SNLS-06D3el,6.4004707,1.3987191,7.517871,0.12607485,-0.4745697,-15.57075,-1.1515262
1544,SNLS-06D3fp,7.228815,-7.1511908,2.8421,-5.8317933,-3.513109,-11.569364,-0.73294336
1545,SNLS-06D4dh,4.6445303,-7.7735357,-4.800158,-13.753758,1.9556558,-0.38474327,-7.9675665
1546,SNLS-06D4eu,10.508797,5.3553224,-0.22566064,-7.374264,-2.5564418,-10.145088,6.0083847
1547,SNLS-07D2bv,9.681247,-0.6030066,2.0476806,-2.0136707,-5.1933436,-13.597798,6.746321
1548,iPTF13ehe,-4.135064,-1.1884488,10.847631,-8.292389,5.74812,2.9678025,-7.1412754
1549,LSQ13ry,15.307602,-7.9927526,7.375966,1.6805933,3.8583188,4.376577,-11.911951
1550,SN2013ab,0.75189435,-4.6599197,5.4418373,6.790702,-11.4965,3.140735,0.6909841
1551,SN2013hy,5.537547,9.598854,0.3133172,5.7000027,1.1623753,-6.5798783,-3.6879654
1552,CSS151120:044526-190158,1.49125,-3.7643118,-8.447128,10.759905,3.6517727,6.827059,0.41023305
1553,Gaia15abc,-3.8644092,-1.0964476,-8.487398,1.2513013,6.689868,7.1994643,-9.304778
1554,PS1-10bls,-2.5618792,4.557709,-5.33763,-2.7539496,-2.6424718,6.7772126,-9.546733
1555,PS1-11aea,14.619269,-10.389318,2.6539304,-4.899439,4.000942,0.29246286,-2.424157
1556,PS1-13bni,2.8754807,-2.74888,3.9796572,12.573562,10.265728,0.69162095,1.2355441
1557,PS1-14bj,3.9664547,7.3688784,8.707525,-10.07186,-0.02309767,-3.7828598,-0.19295494
1558,PS17yt,13.0453,-3.7869682,-6.878746,7.02435,3.7995038,9.443752,-8.534609
1559,SN2005aw,6.0544996,9.022878,-1.3774438,-1.9566813,-4.4190707,-5.263683,-6.744998
1560,SN2010id,-5.2777176,7.7853293,2.6205814,-1.4324157,-4.2799983,-1.6548365,-12.364615
1561,SNLS-04D2fp,8.8845,3.6519904,-2.3882425,-3.504153,-6.8839417,-11.952242,-1.6189393
1562,SNLS-05D2he,5.946408,8.325021,1.3492471,-10.320131,1.640394,-11.097382,-1.5021758
1563,SNLS-05D3lb,6.2756763,1.4052132,3.262661,-10.857795,-1.4441557,-16.34186,0.58790165
1564,SNLS-05D4hn,0.3366291,10.688279,-5.476252,-8.803315,-2.6034596,-18.334978,-0.6910561
