0,1,2,3,4,5,6,7,8
SN2006fc (g'r'i'),-1.0445995,-0.7888646,-0.7158003,-1.0052825,-1.903249,0.43095887,1.726428,-0.96092886
SN2006fd (g'r'i'),-0.6608902,1.3148203,0.56115353,1.513001,-0.17969714,1.2079672,-2.1891737,0.11051831
SN2006fg (g'r'i'),0.90059286,1.2482128,1.2669836,0.3143216,2.0207288,0.36288336,-2.2275136,-3.123913
SN2006fh (g'r'i'),-0.23033072,1.3718578,0.8083199,0.99727637,0.024700312,1.193894,-2.2442703,-0.0020213556
SN2006fi (g'r'i'),-1.7121819,-0.09954191,0.6656556,-0.9028116,-2.0456903,0.03879151,0.2065898,-0.5779998
SN2006fj (g'r'i'),-0.6327773,-0.18725152,-0.3085962,-1.2206881,-2.0177941,1.5360992,-0.76717794,-0.6932106
SN2006fk (g'r'i'),-1.2629652,-0.44097593,-0.076401666,-0.7329417,-1.1467892,0.68902504,1.8105197,0.83628446
SN2006fl (g'r'i'),-0.46882266,-0.5651645,-0.99537164,-1.3603892,-1.7628739,1.7900795,0.19582222,-0.54258555
SN2006fm (g'r'i'),0.19849071,0.1924473,-2.0168593,-1.5473574,-0.06237739,2.342442,0.6870378,0.20186864
SN2006fn (g'r'i'),-0.114227176,-1.0469006,-0.86441493,-1.6970503,-1.4937888,0.89753264,1.2592865,-1.565925
SN2006fs (g'r'i'),-0.5541344,1.3652827,0.072650455,2.2051091,0.40052092,1.2857088,-2.2171187,0.5534197
SN2006ft (g'r'i'),-0.014413672,-0.019073341,1.8774922,-0.36770362,-0.31933445,0.526739,-1.2482927,-1.9074371
SN2006fv (g'r'i'),-1.4147134,-0.46451938,-0.7447439,-0.32020226,-1.8518053,1.369068,1.1819285,2.239457
SN2006fx (g'r'i'),-0.46257594,-0.060217086,2.3042946,0.939509,-2.117838,-0.6996166,-0.81296295,0.020808898
SN2006fz (g'r'i'),-0.23818628,-0.13907924,-1.7858722,-1.1921273,-0.22200574,2.1496892,1.1378216,1.313813
SN2006gb (g'r'i'),0.10703165,-0.93881065,-0.27398866,0.890054,-2.0097208,-0.22926278,0.9429681,1.3017468
SN2006gd (g'r'i'),1.670729,1.1786963,1.2138882,-0.61617297,3.0907469,-0.36534497,-2.0748978,-4.617809
SN2006ge (g'r'i'),-0.926487,1.1739012,1.2128339,1.8046608,-0.05321947,-0.1273253,-1.7499622,-0.12484108
SN2006gg (g'r'i'),0.12638785,-1.0343331,-0.9469406,-1.4967498,-0.92777634,0.34704366,1.3710998,-1.0204508
SN2006gh (g'r'i'),-1.0128257,-0.86530006,-0.54521173,-0.92925715,-2.0067852,0.4340868,1.507411,-0.77241224
SN2006gk (g'r'i'),0.4660958,-0.26533332,2.604848,0.9230072,-0.505409,-1.3691828,-0.599208,-1.2326149
SN2006gl (g'r'i'),-0.8054599,1.2863134,0.8495031,1.9786192,0.20836225,0.3397655,-1.9502232,0.2633657
SN2006gm (g'r'i'),-0.1636715,1.3946979,1.1056619,0.96601224,0.2117399,0.8125487,-2.1787348,-0.059566557
SN2006gn (g'r'i'),0.78264487,0.5149519,-2.564775,-1.7872092,-0.10454889,2.595875,0.27426887,-0.016021945
SN2006go (g'r'i'),-2.1095893,1.2590569,1.8302628,0.8352931,-1.2567921,-0.8959662,0.7030664,2.0988834
SN2006gp (g'r'i'),0.17910339,-0.7513016,-0.8880405,0.79433185,0.25534573,-1.4196856,1.564622,1.8088436
SN2006gu (g'r'i'),0.014379754,-0.20978637,1.9299972,-0.3584068,-0.41723478,0.2933387,-1.0249872,-1.8569657
SN2006gv (g'r'i'),-0.4740882,1.254739,0.7728212,1.2052475,-0.12775931,1.1547014,-2.1936047,-0.18964227
SN2006gw (g'r'i'),1.0739793,1.2268729,1.422902,-0.31334996,2.413478,0.38767475,-2.2082825,-4.096627
SN2006hd (g'r'i'),-0.3829059,-0.2532617,1.6948432,-0.47714147,-1.0001698,-0.34384552,-0.6292993,-1.4930408
SN2006he (g'r'i'),0.6684745,-0.13198283,-0.8691844,-1.1545699,-1.2775303,0.608362,0.7686683,-1.8562995
SN2006hf (g'r'i'),0.27938926,0.41440174,-1.1245421,-1.7795403,0.15239735,1.0912664,-0.3248703,-1.9638447
SN2006hg (g'r'i'),-1.0003133,-0.040692084,1.3046056,-0.29411885,-1.262924,-1.6787019,0.8971859,-0.5069939
SN2006hh (g'r'i'),-1.455847,-0.53424406,1.0628873,0.16134572,-2.616349,-0.110957086,-0.042282462,0.31634957
SN2006hi (g'r'i'),-1.5057565,0.4132885,-0.1478787,1.5425771,-0.49580204,-0.2738736,0.5594813,4.803285
SN2006hj (g'r'i'),0.47633684,0.23771584,0.42091787,-1.4448525,-1.0035597,-0.25804365,-0.17941152,-2.414641
SN2006hk (g'r'i'),-0.28990933,-0.44480342,-0.5298861,-1.3319457,-1.7309347,-0.24403542,0.49354333,-1.5970824
SN2006hl (g'r'i'),0.2503229,0.073421665,-1.9143887,-1.975378,-0.19623451,2.2295136,0.18298832,-1.2788609
SN2006hm (g'r'i'),-0.46589214,0.26412642,1.1424882,-1.0229962,-0.3878652,-1.5593524,0.0794709,-1.3293504
SN2006hp (g'r'i'),-0.042713862,-0.9222108,-0.91184086,-1.6751761,-1.3157479,0.761998,1.0716413,-1.4293633
SN2006hq (g'r'i'),1.2667456,-1.7294183,0.072825365,-0.552935,0.3527686,-1.2646102,1.438047,-0.6757206
SN2006hr (g'r'i'),-0.33710063,-1.1670822,-0.6337903,-1.8343172,-1.4608339,0.13196564,0.7939832,-1.0513037
SN2006hs (g'r'i'),-0.5868747,0.6004291,0.389412,-0.40338847,-1.7277924,-0.7659638,1.3540517,0.1393659
SN2006ht (g'r'i'),-0.593697,-1.1771882,-1.2887187,-1.132814,-0.41535825,0.4068958,1.9448096,0.8436799
SN2006hu (g'r'i'),0.62157434,0.020813989,-1.9876182,-1.5972434,-0.41207922,1.4132035,1.1443417,0.1678398
SN2006hv (g'r'i'),-0.37765816,-0.38013825,-0.896616,-1.3445969,-1.7490401,1.6634678,0.0778873,-0.8226659
SN2006hw (g'r'i'),0.66514647,0.29628536,-1.9936181,-1.6117859,-0.2309921,1.2529515,1.1747094,0.17358772
SN2006hy (g'r'i'),-0.9212642,-0.678053,-1.1845946,-0.4905612,-1.8547322,2.222007,0.4909276,1.602753
SN2006hz (g'r'i'),2.9240847,0.112204015,1.9851701,-0.5720048,1.6050686,1.4255652,-1.8585856,-5.0186124
SN2006ix (g'r'i'),2.3304844,-0.5540224,1.8307258,-0.044274744,0.4792221,1.427206,-1.0050855,-3.127409
SN2006iy (g'r'i'),0.11954601,0.24534349,-1.4744259,-1.7982174,-0.1437924,1.0088149,0.1182712,-1.7206258
SN2006iz (g'r'i'),1.5320469,-0.7756979,-0.86819446,-0.655075,-1.096806,1.2480638,0.42892724,-1.185922
SN2006jg (g'r'i'),-1.4142934,0.44354537,1.1754358,2.0025346,-1.9707072,-0.7675952,0.4336708,3.358634
SN2006ji (g'r'i'),-0.31701404,-1.0111331,-1.2009637,-1.4092764,-1.4182467,1.5177205,0.90567225,-0.38845053
SN2006jj (g'r'i'),-0.48795143,-0.27182627,-1.6898469,-1.6241021,0.45169297,-1.2841495,-0.4217228,-1.6363517
SN2006jk (g'r'i'),-0.4372827,0.6058721,-1.2165174,-1.7004335,1.6553817,-0.92157114,-0.1321342,-1.3123454
SN2006jn (g'r'i'),-0.04226287,0.16577753,-1.1423014,-1.7257366,-0.58592206,0.9310166,-0.04447134,-1.8177168
SN2006jo (g'r'i'),-0.810038,-0.38849014,-2.3522835,-0.1512633,1.3972961,-0.19329076,1.2761596,3.2050984
SN2006jq (g'r'i'),0.1945673,-0.6267629,-1.725101,-1.2812294,-1.579069,2.443384,0.37529638,0.02146694
SN2006jt (g'r'i'),0.28896394,-0.5791644,-1.806676,-1.2905508,-1.5153283,2.5512152,0.28276575,0.09657097
SN2006ju (g'r'i'),-1.1966685,-0.22795582,-0.58430135,-0.89893097,-0.46931523,1.462528,1.6898552,0.58665746
SN2006jv (g'r'i'),1.1741858,-1.0730016,-0.3852626,0.09596881,-0.39572096,-1.3394283,2.1691637,0.102744915
SN2006jx (g'r'i'),-2.4222732,1.2139814,1.6616977,0.8736986,-1.2621516,-0.8252412,0.81085825,2.2753563
SN2006jy (g'r'i'),-1.2884096,-1.0431292,-0.35563743,0.30111754,-2.4318063,0.81068134,0.77758837,1.7909801
SN2006jz (g'r'i'),-1.2984649,-0.109522566,-0.51998,-0.87105614,-0.07500127,1.4919415,1.8484,0.49292934
SN2006ka (g'r'i'),-0.69225895,-0.6810868,-0.7107773,-0.8932714,-2.1629918,1.5111293,0.671115,-0.49891964
SN2006kb (g'r'i'),0.015435301,-0.13765381,-1.4281096,-1.616136,-0.97443,1.9210292,0.20221584,-1.0562625
SN2006kc (g'r'i'),-0.75368136,-1.3039367,-0.5028753,-1.0952629,-1.8215053,0.30307943,1.4038897,-0.5845949
SN2006kg (g'r'i'),2.5159085,-0.032995224,0.11955189,-1.240217,3.096859,0.4018499,-2.2578428,-6.473379
SN2006ki (g'r'i'),-0.5148702,-1.5800573,-0.87524736,-1.3603715,-1.0736554,-0.051946856,1.6486752,0.016128648
SN2006kk (g'r'i'),-0.63644,0.50150436,0.41538084,0.3482344,-1.1741537,0.21224026,1.0789381,4.2520313
SN2006kl (g'r'i'),1.1008092,-0.9009911,-0.66226363,-0.58514917,-1.1953064,0.2966438,1.2639977,-1.3701563
SN2006km (g'r'i'),-0.35571447,0.21613738,-1.1141554,-1.2993821,2.3602607,-1.218033,-1.018542,-1.875133
SN2006ko (g'r'i'),-0.13610744,0.22093976,0.9791256,-1.4329929,-0.26532367,-1.0703076,0.26794896,-1.7513022
SN2006kr (g'r'i'),0.59012383,-0.2220354,-1.187797,-1.6111672,-0.61601555,0.4627887,0.8441328,-1.6219872
SN2006ks (g'r'i'),0.16766879,-1.3715422,-0.56653696,0.28617513,-1.0921851,-0.44685832,1.427876,2.2499988
SN2006kt (g'r'i'),-0.5298264,-0.8373592,-0.3515323,-1.0867137,-1.9916679,-0.10645379,0.6831088,-1.5180218
SN2006kw (g'r'i'),-1.6246182,-0.8877686,-0.80265856,0.88579386,-2.222658,1.2734828,-0.007011122,2.5552974
SN2006ky (g'r'i'),-0.6195672,-0.8483675,-0.8620253,-1.4028145,-1.6898129,1.3703978,0.55571705,-0.74290794
SN2006lc (g'r'i'),-0.33136386,-0.5335418,-1.6741545,-0.012754192,1.101122,-0.8481758,1.5550485,2.3781424
SN2006lj (g'r'i'),-0.89064294,-0.41050744,-2.171504,-1.509058,0.9463937,-1.8006899,0.041690852,-0.84738916
SN2006ll (g'r'i'),-0.7398251,-0.5067877,-0.60616064,1.0489616,-0.52538866,-0.24158551,1.097225,4.287813
SN2006lm (g'r'i'),-0.38081577,-1.875439,-1.2510128,-1.131803,-0.84646916,-0.506896,1.625767,1.1766589
SN2006ln (g'r'i'),-0.5872296,-1.4253253,-0.51736885,-1.7519124,-1.6353652,0.2933818,0.7221355,-0.94134736
SN2006lo (g'r'i'),-0.7602695,-1.6076933,-0.69594777,-0.72954905,-1.6593307,0.7849238,1.208401,1.4632063
SN2006lp (g'r'i'),-0.73150903,1.0397339,-1.9288929,-0.72238725,0.42416728,-1.6448271,0.53278893,-0.46415967
SN2006lq (g'r'i'),-0.2550593,-1.2377629,-0.333306,0.59915227,-1.0260127,-0.5760441,1.3642594,3.274942
SN2006mn (g'r'i'),-1.9921061,0.49281514,0.04824966,-0.6747538,0.5031392,1.9467798,1.9582415,0.29260752
SN2006mu (g'r'i'),-0.5844366,1.307194,1.134887,0.15613416,-0.51359946,-0.5460137,1.070493,4.0927334
SN2006mv (g'r'i'),-0.8228096,-1.2954481,-0.5074209,-1.0839653,-2.0171068,0.79587513,1.3130325,-0.6637383
SN2006mw (g'r'i'),1.2284261,1.0064256,0.5956577,-0.24117292,-0.52086496,-1.9315257,1.4538095,1.453016
SN2006mz (g'r'i'),-0.59474033,0.1144734,-1.3377346,-0.9324994,0.50831014,-1.7465903,0.5500818,-0.67094016
SN2006na (g'r'i'),-0.90430194,0.28526378,-0.3590248,-1.2823642,-0.84774995,-1.2472421,1.7953875,0.114152364
SN2006nc (g'r'i'),-0.82686704,-0.65964514,-1.1707444,-0.6212864,-1.6464603,2.040167,0.739673,1.560359
SN2006nd (g'r'i'),0.29421028,-0.7445315,-0.52433866,0.22713077,-1.7278202,0.79391074,1.196019,2.4055274
SN2006ne (g'r'i'),-2.7623553,0.68314356,-1.7743534,1.6436157,0.6936064,0.07339592,-0.45323032,4.867159
SN2006ng (g'r'i'),0.012374658,0.20601025,1.0256008,-1.3920656,0.10800289,-1.2804894,0.21408883,-1.8004591
SN2006nh (g'r'i'),-2.1728036,0.5961849,1.0275673,0.4154196,-1.3691967,-0.7579831,1.2911237,1.8156872
SN2006nj (g'r'i'),-0.2689862,-0.83899516,0.35003108,-1.0664701,-1.1406631,-1.553594,1.4411061,0.12343767
SN2006nl (g'r'i'),-1.67456,-0.8895885,-0.25512582,-0.04898116,-2.2929177,0.63010895,1.1672213,1.7942584
SN2006nn (g'r'i'),0.63987696,-1.869977,-0.16911337,0.31552005,-1.8584236,0.6604951,0.31593615,0.5193832
SN2006no (g'r'i'),-0.58567506,0.47091228,-1.2318093,-1.8706101,0.67714345,-0.986377,-0.050691765,-1.9997246
SN2006nv (g'r'i'),0.70316845,-0.4057508,-0.38362175,0.41830674,-1.4241323,-0.78034604,1.417991,0.71982306
SN2006nw (g'r'i'),0.45441598,-2.4522038,-0.5678498,0.21754712,-1.777801,1.3098019,-0.00373918,1.155884
SN2006ny (g'r'i'),-0.7054251,-1.7634165,-1.8938646,0.9454039,-1.0443553,0.9492945,0.3490747,3.3404794
SN2006oa (g'r'i'),-1.1157992,-0.8097373,-2.1539812,0.38788146,-1.2275746,2.3134718,-0.53526026,2.8406408
SN2006ob (g'r'i'),-0.28912303,-0.24156849,-3.9105606,-0.15790097,0.6400446,2.9318297,-0.86708426,3.179506
SN2006oc (g'r'i'),-0.3815463,0.14030676,0.87653244,-1.097477,-0.13430427,-1.5491973,0.30491367,-1.5637356
SN2006od (g'r'i'),0.69220537,0.35393843,-1.0065956,-1.9178231,0.48666975,1.2376511,-0.12236985,-2.2005007
SN2006of (g'r'i'),0.43222594,-2.4588807,-0.5854268,0.22115034,-1.7769772,1.3110348,0.0038509502,1.2018052
SN2006oi (g'r'i'),0.5725125,-2.0123703,-0.34719998,0.2992024,-1.8187051,0.8171298,0.3145192,0.8252509
SN2006oj (g'r'i'),-1.0825632,0.2818619,0.69718766,1.0634434,-1.918973,0.02312857,0.7675443,3.917303
SN2006ok (g'r'i'),-2.6224718,-0.24540627,-1.9595249,1.4054347,-0.7964076,1.2199821,-0.5333286,4.5480194
SN2006om (g'r'i'),-0.9055552,-0.75616384,-0.5159446,-0.56386614,-2.383514,1.3929644,0.7415662,-0.07385842
SN2006oo (g'r'i'),-2.6147223,0.18715984,-1.914577,1.5925078,0.29521954,0.31465086,-0.35178077,4.688069
SN2006op (g'r'i'),-2.3612864,-0.018206373,-2.8244293,1.0585088,1.0571084,0.32396656,-0.32165274,4.130329
SN2006oy (g'r'i'),-1.2415174,-0.58786446,0.122540414,-0.6273452,-2.0650403,0.21959576,1.276621,0.18569413
SN2006pc (g'r'i'),-1.6120869,0.92355,1.1294843,2.5725815,-0.480431,-0.72453743,-1.0362413,2.0088496
SN2006pf (g'r'i'),-0.5907961,-1.0420941,-1.3058866,0.63418925,-0.8594086,0.6833757,0.79712045,3.5254872
SN2006pi (g'r'i'),-1.0210404,-1.0511523,-1.1583933,1.0365932,-1.2171171,0.67351335,0.5587305,3.5742729
SN2006pj (g'r'i'),-1.3010423,-0.72715974,-0.6242921,1.1116356,-1.6621969,0.63432574,0.55648756,3.6564043
SN2006pk (g'r'i'),-1.6091164,-0.8632703,-1.2313502,0.9151367,-1.8744586,1.4295617,-0.1031375,2.9868736
SN2006pm (g'r'i'),-2.6950138,0.0950267,-2.0207965,1.461294,-0.13565283,0.7845893,-0.56455964,4.5261445
SN2006pn (g'r'i'),-2.6148396,-0.114312656,-2.2283704,1.2949632,-0.29267395,1.0349802,-0.59631604,4.3268733
SN2006po (g'r'i'),-1.7050966,-1.0743122,-1.0970485,2.2970693,-0.3631512,-0.57872254,0.38993588,3.8614154
SN2006pp (g'r'i'),-2.1451843,0.033655178,-0.6940669,1.687339,-1.1232855,0.53367364,-0.09475384,4.3862205
SN2006pq (g'r'i'),-2.1570003,-0.6052755,-2.345388,0.9503173,-0.7445152,1.4733937,-0.5335089,3.7599003
SN2006pr (g'r'i'),-1.9762275,-0.733998,-2.38893,0.7966258,-0.8986223,1.6722627,-0.54386777,3.5137095
SN2006ps (g'r'i'),-1.9638562,-0.7804983,-2.6058881,0.7347107,-0.7203097,1.6839516,-0.56668675,3.5057015
SN2006pt (g'r'i'),-1.5584291,-0.13828936,-0.20373724,2.6442614,1.4562746,-1.6903564,-0.08506844,2.8062828
SN2006pu (g'r'i'),-1.5983917,-0.99562585,-1.3521123,0.9385661,-1.8800797,1.4764861,-0.20165749,2.8198233
SN2006pv (g'r'i'),-1.5655448,-0.07762991,0.226737,2.312623,-1.3047272,-0.6140646,0.5890224,4.2006855
SN2006pw (g'r'i'),-1.4578289,-1.0285271,-1.1251302,2.0006316,-0.25628453,-0.57634073,0.5938953,3.9198465
SN2006pz (g'r'i'),-0.80139625,-0.10932558,0.26046658,1.7424145,-1.0524794,-1.0591513,1.1659843,3.8729234
SN2006qa (g'r'i'),0.20886454,0.40524054,1.3457651,1.1336513,-1.2602363,-2.0471098,1.024702,1.9427425
SN2006qd (g'r'i'),-1.5263283,-0.890376,-2.0750468,1.2364355,0.36087787,-0.047295,0.5732051,4.2571363
SN2006qe (g'r'i'),-1.3677707,-0.9656644,-1.1617987,1.7453704,-0.32754076,-0.3552275,0.665952,4.066499
SN2006qg (g'r'i'),0.41577178,-2.7516592,-0.79429096,0.18027137,-1.5952213,1.1865498,0.16891864,1.6013049
SN2006qq (g'r'i'),1.4437052,1.1225785,1.1121261,-0.6427312,2.0938566,1.3135424,-2.5664797,-4.4555793
SN2006sv (g'r'i'),-2.4230418,-0.33641523,-2.1148553,1.2151996,-0.64935887,1.2159241,-0.51203626,4.176442
SN2006sw (g'r'i'),-1.4625849,-0.881536,-1.1426105,0.7935357,-1.9226431,1.3979877,0.05555367,2.8643677
SN2006sz (g'r'i'),-0.6707891,0.107976295,0.5003304,0.79645294,-1.6514513,-0.18599296,1.1821288,3.9089417
SN2006ta (g'r'i'),-0.7264771,-1.5237666,-1.4539397,1.0089686,-1.2384064,0.74726063,0.513449,3.2569115
SN2007fr (g'r'i'),0.13570838,1.4926517,1.1643832,1.5376259,1.1301112,0.1425355,-2.0287883,0.6035287
SN2007gl (g'r'i'),0.56716657,1.2726417,1.1836748,0.7198513,2.4275377,-1.1626989,-1.2810512,-2.050361
SN2007hx (g'r'i'),0.52269465,0.3469244,-2.145379,-1.8237896,0.029655188,2.2634401,0.5481314,-0.40750805
SN2007hy (g'r'i'),-0.48640206,0.46097207,1.53694,-0.3154385,-0.60083467,0.032026336,-1.3619289,-1.7147992
SN2007hz (g'r'i'),-0.06871385,0.413932,-0.6838769,-1.1097528,-0.9604589,1.6297903,-1.3632201,-1.1006577
SN2007ih (g'r'i'),-0.32110903,-0.43635646,1.7136245,0.43760517,-1.5405757,0.36344835,-1.4051749,-1.1521362
SN2007ik (g'r'i'),0.082809635,-0.1287558,-0.64086103,-1.6984419,-1.2674832,0.4717038,0.18678315,-2.2577615
SN2007iz (g'r'i'),2.7704575,0.60862726,2.5161917,-0.81501174,1.6159958,1.1885433,-1.4164364,-4.382874
SN2007jb (g'r'i'),-0.9116423,0.7841276,1.6101782,0.30614322,-0.34667656,-0.23964502,-1.6157411,-1.2638586
SN2007jd (g'r'i'),0.09125619,0.14969018,-1.7931758,-1.5558882,-0.4495908,1.6985291,1.2885015,0.2527162
SN2007je (g'r'i'),-0.2831541,-0.31975868,-1.0813365,-1.3834715,-1.5153952,1.6080219,0.4595667,-0.8910518
SN2007jg (g'r'i'),0.8424246,-0.14622429,-3.3906252,-1.2264041,0.500356,2.384837,0.4316084,1.7911323
SN2007jh (g'r'i'),-0.39843696,-0.62525225,-1.540449,-0.03460616,0.0037779738,0.6252282,1.1835682,3.286383
SN2007jj (g'r'i'),-0.5326976,1.296902,0.63878983,1.4925992,0.025088131,1.1018978,-2.1994712,-0.08506966
SN2007jk (g'r'i'),-0.0031324844,1.3418596,-1.3327631,-1.1800792,-0.15149748,-0.5577335,0.3778993,-1.412284
SN2007jl (g'r'i'),-0.19662276,-0.037580278,0.2680514,-1.0703241,-1.4232879,-0.62814456,0.15241867,-1.8125068
SN2007jm (g'r'i'),0.8065907,1.0304532,0.6086369,-1.2672819,3.8463345,-0.5017995,-1.7554183,-5.092437
SN2007jn (g'r'i'),-0.6542222,1.300866,1.0843812,1.7453419,0.33980352,0.07331004,-1.8863248,-0.029643895
SN2007jo (g'r'i'),-0.73718596,1.2806643,-0.0073501724,2.349605,0.37225103,1.3150448,-2.2566774,0.18353517
SN2007jt (g'r'i'),0.44107807,0.17117903,-1.7177612,-1.9343233,0.11419938,1.8065197,0.29995462,-1.4012675
SN2007ju (g'r'i'),0.65039265,0.54091936,-2.524014,-1.9217427,0.005674809,2.776898,0.10018373,-0.40963164
SN2007jv (g'r'i'),-0.6800069,0.8807484,-0.39679825,1.0018971,-1.0107838,2.513121,-1.9629531,-0.11350797
SN2007jx (g'r'i'),-0.402246,0.59567636,0.072752036,-0.6609792,-1.9465889,2.6873965,-1.9786522,-0.91063595
SN2007ka (g'r'i'),-0.47465545,-0.5246302,-0.5958678,-1.6528641,-1.7869114,0.9696519,0.0018689531,-1.7219198
SN2007kb (g'r'i'),-0.73531586,0.26081917,1.0316914,-1.122948,-0.8967147,-1.1408663,0.51386493,-1.3327358
SN2007kl (g'r'i'),-0.24103917,0.9770793,-1.2179408,-1.3579115,-0.21010803,-0.8044298,0.08766063,-1.44655
SN2007km (g'r'i'),-0.48876902,1.380685,0.9172536,1.9578353,0.6916926,0.14024939,-1.9402663,0.23344249
SN2007kn (g'r'i'),-0.99811065,-0.029642254,0.5528827,-0.13366804,0.6216706,-1.767243,1.8559058,1.8878273
SN2007ko (g'r'i'),0.21942583,0.09837799,-1.7709517,-1.5440748,-0.037439477,-0.1266318,0.966592,-1.0007722
SN2007kp (g'r'i'),-1.142263,-0.67186534,0.26588827,0.92636275,-2.6004214,0.29645368,0.5025186,1.95879
SN2007kr (g'r'i'),-0.44316038,0.49689248,-1.2074368,-1.6128967,0.9778908,-1.0729597,-0.6158654,-1.898402
SN2007ks (g'r'i'),-0.17841317,-0.27244088,-1.8078893,-1.1703428,-0.32162973,2.1068573,1.138355,1.316315
SN2007kt (g'r'i'),-0.43155873,-0.4616166,-0.84098333,-1.5475808,-1.6174325,1.3028455,0.15937515,-1.2247394
SN2007ku (g'r'i'),-1.3892666,0.3181435,1.0017725,1.5601852,-2.2375557,-0.16205981,0.3726915,3.4777853
SN2007kv (g'r'i'),-0.18187246,0.892118,-1.1696831,-1.5910983,0.5075817,-0.82259095,0.19414665,-1.489248
SN2007kw (g'r'i'),1.9564519,-0.39523456,-0.39240855,-1.3314764,2.5913558,0.73390615,-0.087910004,-2.6861465
SN2007kx (g'r'i'),-0.6827826,-0.6264037,-1.1921418,-0.7910136,-2.214829,2.0245583,0.7439415,-0.13751814
SN2007la (g'r'i'),-1.0561737,-0.56537133,-0.975118,-0.5431078,-1.8941275,2.074575,0.72276735,1.6682999
SN2007lc (g'r'i'),-1.0903957,-1.1735644,-0.45965368,-1.1983924,-1.967285,0.8655893,0.8550354,0.013715745
SN2007lf (g'r'i'),-0.13416725,1.368469,1.1743133,1.8704053,1.0950491,-0.1704472,-1.8451223,0.69202995
SN2007lg (g'r'i'),-0.24460758,-0.14531949,-1.117919,-1.5418395,-1.269662,1.7214218,-0.07180981,-1.0567096
SN2007lh (g'r'i'),-0.97533286,-1.3725871,-0.4629056,-1.2688992,-1.7769178,0.41934964,1.1461893,-0.12599143
SN2007lj (g'r'i'),2.0365202,-1.2272757,-0.40084893,-0.9122496,1.7840292,0.6655984,0.26750392,-2.1822484
SN2007lm (g'r'i'),-0.009552446,-0.31830916,-1.5045099,-1.557966,0.48773527,-1.1103991,0.47585562,-1.1783766
SN2007ln (g'r'i'),0.4580716,0.23573987,-1.1993523,-1.8838862,0.12874857,1.0532345,0.05928482,-1.9802094
SN2007lo (g'r'i'),-0.5947329,-0.7064507,-0.82610303,-1.3653644,-1.7547659,1.3447465,0.52954537,-0.79398715
SN2007lp (g'r'i'),-1.0202019,-0.5098093,-0.95610946,-0.7881048,-1.116657,0.7615661,1.6668149,1.620732
SN2007lq (g'r'i'),-1.1165245,-0.883762,-0.23324902,-1.0183313,-2.2305794,1.2533554,0.13044894,-0.071361475
SN2007lt (g'r'i'),0.1315921,-0.27093187,-1.534078,-1.2604759,-1.5585511,2.2315164,0.37786368,-0.32863715
SN2007lu (g'r'i'),0.028110247,-0.9571172,-0.71423066,-1.6409178,-0.099444516,-1.2817985,0.23588723,-1.6950651
SN2007lw (g'r'i'),-0.4315354,-0.4483204,-0.15031739,-1.1456922,-1.8074203,-0.44221362,0.27055997,-1.7085338
SN2007lx (g'r'i'),1.2877148,-0.3871839,2.8982427,0.31573382,0.7287473,0.2033413,-0.585311,-2.4817767
SN2007ma (g'r'i'),-0.8056996,-0.55971867,-1.166843,-0.6945146,-1.8932459,2.3239973,0.46916702,1.1847204
SN2007mb (g'r'i'),-0.8260816,-1.06337,-0.69553626,-0.95967907,-1.218086,0.1843643,1.6687604,0.62905604
SN2007mc (g'r'i'),0.42250395,0.23362137,-1.8827677,-1.9882733,0.4131251,1.7010142,0.61526954,-1.123925
SN2007me (g'r'i'),-1.1444778,-0.9662743,-0.23259248,-0.93082064,-2.2445781,1.1208802,0.39082474,0.012534601
SN2007mf (g'r'i'),-0.7750304,-0.9774445,-0.35672626,-1.0048935,-2.0225844,0.49161297,1.097265,-0.94883215
SN2007mg (g'r'i'),-0.04918888,0.23735994,-1.1268915,-1.6634636,-0.6010217,1.0915862,-0.2199406,-1.7047048
SN2007mh (g'r'i'),0.14011364,-0.35602656,-1.519298,-1.3440357,-1.3595843,1.9929434,0.612681,-0.28219792
SN2007mi (g'r'i'),-0.23287708,-0.4539907,-1.7571073,-1.1077123,-0.3993959,2.0068588,1.1871203,1.3909642
SN2007mk (g'r'i'),0.3152556,0.061723724,-1.7220843,-1.9180533,-0.043443594,1.7105508,0.31843245,-1.425935
SN2007mt (g'r'i'),-0.77667207,0.14919162,1.2245759,-0.74165076,-0.38504723,-2.1898918,1.2975004,-0.10632339
SN2007mu (g'r'i'),-0.4366887,-0.2290232,0.8716016,1.9089698,-2.305787,-1.3059243,0.5736702,1.5782468
SN2007mv (g'r'i'),0.26873624,0.5255495,-0.9039039,-0.69845,-0.9972814,-0.5576546,0.9863799,-0.80467653
SN2007mw (g'r'i'),-1.9038895,-0.17171353,-1.0894662,2.2062693,0.59276557,-0.9736292,0.25657558,4.183744
SN2007my (g'r'i'),-0.288451,-1.1863317,-0.46772918,0.007578022,-0.75612825,-1.1403608,1.7176787,1.3032227
SN2007nc (g'r'i'),-1.6953259,0.24924935,0.94319624,0.746204,-1.1147836,-1.4957411,1.541008,2.0282836
SN2007nd (g'r'i'),-1.3318591,-0.51528025,0.6096249,-0.28074393,-2.4033484,0.035485096,0.697938,0.25115037
SN2007ne (g'r'i'),-1.3961182,-0.9238479,-0.4345939,0.42827967,-2.4229493,0.9875364,0.62242246,1.9916142
SN2007nf (g'r'i'),-0.4607488,-0.013134064,-1.6077578,-1.3430625,1.0243374,-1.5588211,0.18310478,-1.0410225
