0,1,2,3,4,5,6,7
SNLS-05D2mp (gri),-1.6442809,-1.0009956,0.9399305,0.52368873,-2.1065361,1.5802457,-0.21515468
SNLS-05D3cf (gri),0.07871147,-1.0211079,0.97461575,-0.18240055,-3.1202025,0.4161136,0.69565773
SNLS-05D3ci (gri),0.11163414,-1.3748423,1.7842679,1.6281303,-3.812471,-0.35220435,0.30162615
SNLS-05D3dd (gri),-0.20680182,-1.2399681,0.87170476,0.99315184,-3.269616,0.7020829,0.118430346
SNLS-05D3gv (gri),0.35544765,0.6543818,1.7876159,2.616859,-3.1560676,-0.81550056,1.3250549
SNLS-05D3gy (gri),0.24708189,-0.5173813,2.2629712,1.6078011,-3.4111805,-1.460502,0.3195926
SNLS-05D3hq (gri),-0.9726306,-0.36711776,1.1169275,0.4676394,-2.1842625,1.5547473,-0.2211641
SNLS-05D3hs (gri),-0.26864707,-1.2040242,1.6167924,1.2265819,-3.5220075,0.06685942,-0.022608113
SNLS-05D3ht (gri),0.54885143,0.66213065,2.2146165,2.40113,-3.180523,-0.91092205,1.1425565
SNLS-05D3jb (gri),-0.04173659,0.059492674,1.8901243,2.471609,-3.5189328,-1.0686368,0.8931943
SNLS-05D3jh (gri),-0.12006822,0.2928025,1.6895906,2.4654632,-3.2614014,-0.4930486,1.0099804
SNLS-05D3jk (gri),0.3599097,-0.6636708,1.949236,1.7986864,-3.4423146,-0.53281164,0.54067403
SNLS-05D3jq (gri),0.25408652,-1.5004301,1.1964333,0.59456503,-3.049698,-0.11801697,0.11438933
SNLS-05D3jr (gri),-0.7572264,-0.41841343,1.1846865,1.0936738,-2.842195,0.98032206,0.089948215
SNLS-05D3kt (gri),0.42002934,-0.39112946,1.4342072,2.7127888,-3.8112795,-0.13133593,1.2071925
SNLS-05D3lb (gri),0.39302626,-0.5021661,1.3920616,2.3543367,-3.573058,-0.047829248,1.046204
SNLS-05D3lr (gri),0.2689426,-0.029414887,1.6249868,2.7292116,-3.6531038,-0.3560441,1.1906531
SNLS-05D3mn (gri),0.9808758,0.32261977,1.2161492,1.8911159,-2.5182781,-1.5325494,1.3741344
SNLS-05D4av (gri),0.15497921,-1.1363298,1.7056729,1.6583818,-3.6634746,-0.33192298,0.42917895
SNLS-05D4ay (gri),-0.7652602,0.61160207,1.7953361,2.473894,-3.1687105,-0.26930636,0.8110234
SNLS-05D4be (gri),-0.41662678,-1.0561413,0.8255139,0.67341936,-2.8100798,1.0300348,-0.17028719
SNLS-05D4bf (gri),0.07913035,-0.9806125,1.331967,2.1201072,-3.6930678,0.21911527,0.6992025
SNLS-05D4bi (gri),1.0377092,0.018544165,1.2984756,1.7735243,-2.5912876,-1.3520448,1.2021458
SNLS-05D4bm (gri),-0.8682941,-0.57707053,0.9663908,0.8600435,-2.5358298,1.3966112,-0.2777572
SNLS-05D4cn (gri),-0.3040389,0.26365647,2.1480343,2.3177779,-3.4200368,-1.1227207,0.6869917
SNLS-05D4cq (gri),0.36651972,0.34779826,2.0036283,2.3935926,-3.2873473,-0.6395541,1.0623139
SNLS-05D4cw (gri),-0.86795396,-0.20671615,1.0667931,0.5281753,-2.1924043,1.5848526,-0.29789606
SNLS-05D4dt (gri),-0.823875,-0.23614748,1.0172987,1.5302817,-2.7526975,1.1253246,0.12808499
SNLS-05D4ef (gri),-0.5435455,0.113211915,1.2658501,2.390403,-3.1270258,0.3572517,0.9481065
SNLS-05D4ej (gri),0.22330657,-0.7297132,1.0576231,1.8754449,-3.145392,0.63403106,0.7076821
SNLS-05D4ek (gri),0.13145164,-0.8665716,1.2973578,1.911499,-3.4822972,0.20469403,0.679547
SNLS-05D4fe (gri),0.49409324,0.42925847,2.567264,2.1457682,-3.3494658,-1.039922,0.81275225
SNLS-05D4ff (gri),-0.6137513,-0.42056122,1.135693,1.4049927,-2.970834,0.8686342,0.28314406
SNLS-05D4fg (gri),0.5419776,0.722359,1.9763023,2.4758537,-3.074606,-0.94403905,1.2808268
SNLS-05D4hn (gri),0.8594953,0.6095354,1.442456,2.1601171,-2.637075,-1.4308171,1.4437056
SNLS-06D2ag (gri),-1.828687,-1.1305388,0.8898341,0.52725846,-2.0634813,1.6084393,-0.11857944
SNLS-06D2ca (gri),0.477226,-1.517723,1.3365458,0.69451565,-3.0844965,-0.6808804,0.15268175
SNLS-06D2ck (gri),0.4587194,-1.5124587,1.3468109,0.7346243,-3.104469,-0.63943285,0.15636382
SNLS-06D2ga (gri),0.836488,0.6313383,1.418353,2.182532,-2.636093,-1.4126936,1.4659432
SNLS-06D2gb (gri),-1.7725313,2.3076797,-0.70846903,2.9810565,-1.8460314,0.024766209,3.6693258
SNLS-06D3bz (gri),1.02863,0.14368866,1.2496238,1.832599,-2.5496392,-1.446604,1.2820925
SNLS-06D3cc (gri),1.0253443,0.11890004,1.2327125,1.836606,-2.5565205,-1.4440558,1.2783353
SNLS-06D3cn (gri),-0.574531,-0.43703803,1.0916781,-0.92344904,-2.7834039,0.6177674,0.66905594
SNLS-06D3df (gri),0.43242922,-1.752712,0.5110289,-0.48650894,-2.365743,0.2457275,0.56254697
SNLS-06D3dl (gri),0.23438571,-0.14208181,2.4821832,1.8142921,-3.4357717,-1.4604558,0.42840356
SNLS-06D3do (gri),0.7000846,0.17382059,0.6422255,1.0872489,-2.2173278,-2.0529246,1.2346544
SNLS-06D3dt (gri),-0.3914037,-0.64183176,1.0968174,-0.7010806,-2.4777308,0.80436003,0.28980666
SNLS-06D3ed (gri),-0.6319189,-0.6025472,0.94939137,1.20127,-2.7589748,1.1978182,-0.040013105
SNLS-06D3el (gri),-0.9816339,-0.6698371,1.0163122,0.82971174,-2.4861948,1.452125,-0.288628
SNLS-06D3em (gri),0.47592095,0.71293545,1.8076154,2.5455573,-3.0621405,-0.9503465,1.3515764
SNLS-06D3et (gri),-0.72884655,0.11600462,1.0338459,2.174914,-2.8534186,0.7689639,0.8692689
SNLS-06D3fp (gri),0.27655855,0.14930075,0.39843643,1.3819345,-1.2626284,2.247025,0.54155535
SNLS-06D3gn (gri),1.1622118,1.0329431,-1.7830933,2.9144952,-1.6796466,0.65643317,2.17583
SNLS-06D3gx (gri),0.43084338,0.31584024,3.154833,1.8240639,-3.5681596,-0.89742106,0.40622547
SNLS-06D4bo (gri),0.2779374,-1.5187868,1.0204258,0.41405728,-3.2203379,0.107076846,0.3627255
SNLS-06D4co (gri),-0.8257214,-0.5937972,0.97490394,1.0634246,-2.6200764,1.3619535,-0.21999393
SNLS-06D4cq (gri),-0.3487258,-1.0674154,0.82188845,0.7625009,-2.884047,0.9980272,-0.08790505
SNLS-06D4dh (gri),-0.7048475,-0.12135012,1.1864457,-0.52627593,-1.3617809,1.7654035,-0.7687072
SNLS-06D4eu (gri),0.7000212,-2.234218,1.367279,-0.7277237,-2.1198812,-0.8844268,-2.1288261
SNLS-07D2bv (gri),-0.6076992,-2.5995233,2.8452702,-1.1701946,-1.6954182,-1.370126,-3.1511207
iPTF13ajg (gri),1.062153,-1.7995236,0.8395889,-2.4226649,0.103900164,-2.374506,-2.6077507
iPTF13ehe (gri),-0.2963263,-3.1416466,2.4028904,-2.3129313,0.11864831,-3.7129252,-4.289786
iPTF15esb (gri),0.99438596,-1.8357092,0.91450113,-1.9302788,0.65704864,-2.6805434,-3.343039
iPTF16bad (gri),-0.9613642,1.1550294,-0.18693505,-1.484143,1.160067,-2.832515,0.41871327
iPTF17fs (gri),-1.0932748,1.1549156,0.0068339533,-1.0374315,0.5172728,-3.3396804,0.22105324
ASASSN-14ae (BRI),-0.25768766,-2.7046552,2.6829681,-2.9256153,1.1380738,-3.5169978,-4.191126
CSS100217 (BRI),0.2850974,-1.7186166,1.9275134,-1.9619044,-0.48758504,-3.4628117,-2.3182504
LSQ12dlf (BRI),0.18021485,-0.63076836,0.5934455,-1.9960343,0.71810067,-2.6973386,-0.6846098
LSQ13ccw (BRI),-2.5517018,3.5486355,0.503389,2.4527018,1.0179833,0.880013,2.497741
SN1989B (BRI),0.56802493,0.23262864,-1.7843372,-1.2664146,-0.2605365,1.474792,-0.22428381
SN1991al (BRI),0.65366346,-1.3039067,0.98628443,-2.1264787,0.7599929,-2.3444743,-2.7390747
SN1993K (BRI),0.3208429,-1.1916698,0.9077542,-1.7367963,0.7733704,-1.3597636,-3.152604
SN1994I (BRI),-2.3114502,2.1658862,0.3132813,2.8397968,-0.4497056,1.8901548,1.340048
SN1994Q (BRI),-1.3360114,1.8152541,-0.59127915,-1.0555911,0.65263355,-3.0710351,0.6371996
SN1994S (BRI),-2.865457,2.9572756,-0.6455485,0.75351954,2.9713447,0.09190692,0.15620306
SN1995D (BRI),-2.710913,2.0541213,-0.19709834,-0.9956184,2.405733,-0.21863735,-1.1581115
SN1995E (BRI),-0.8644684,-0.48310044,0.07942463,0.6563939,-2.4050183,1.9442556,-1.00227
SN1995ac (BRI),-1.949826,1.6564175,-0.2800048,-1.5065045,2.1331875,-0.5999507,-0.83263075
SN1995al (BRI),-3.2740698,2.6166306,0.9492501,1.7827704,1.9343513,1.4941537,-1.7418369
SN1996C (BRI),-3.3038304,3.4135022,-1.2901736,1.4600537,1.9952574,0.8895354,-0.96349204
SN1996X (BRI),-3.1622465,3.0418775,-0.7112993,0.85706174,2.3530946,0.71966267,-0.6450839
SN1996ai (BRI),0.4186632,-1.6097882,1.4092008,2.0991056,-3.7907686,-0.67447186,0.9126472
SN1996bl (BRI),-1.3248701,1.2718894,-0.23826669,-1.867208,2.0086894,-0.7835881,-0.5476206
SN1996bo (BRI),-1.411984,2.2372088,-0.49043742,1.248119,1.1543311,2.1960552,-0.8688837
SN1997bq (BRI),-2.6959305,2.5367954,0.33763847,1.4310123,1.9123502,1.6870189,-1.6634207
SN1997br (BRI),-1.1710643,1.7967653,-0.35067055,0.24126486,1.2976385,2.0706677,-1.3029139
SN1997by (BRI),-1.5727845,2.438174,-1.0398036,-0.9744009,0.7627753,-3.1630955,0.85327506
SN1997dt (BRI),0.7667297,2.2584565,-2.9367242,2.2770934,-0.74571705,0.19200969,3.7106256
SN1998D (BRI),-0.09113781,0.65284836,-0.012035017,0.43664974,-1.8483019,-2.826996,1.2385731
SN1998Q (BRI),0.41677693,-0.5580425,0.5207553,-1.5999566,1.2699012,-2.7563236,-0.93871605
SN1998ab (BRI),-2.9161394,2.3903537,-0.20313159,-0.01834852,2.1068978,0.95463556,-1.5892594
SN1998bu (BRI),-1.2611713,1.919467,-0.9678098,0.101483375,0.90353775,2.336332,-0.61760986
SN1998dh (BRI),-3.025728,2.5212305,0.6775731,1.5812584,1.847609,1.6048229,-1.7341888
SN1998eg (BRI),-0.6291509,0.70184,-0.7983992,-1.7574048,0.96107775,-1.9376967,0.7201433
SN1998es (BRI),-2.995948,2.3257596,0.6110389,0.21365237,2.4518838,0.82780725,-2.0032344
SN1999aa (BRI),-3.5622213,2.6540415,0.19695334,0.28420612,2.4351943,0.3141914,-1.3254697
SN1999ao (BRI),-3.1396425,3.2604792,-0.30372867,1.6604003,1.9144379,1.1451716,-1.1291895
SN1999ar (BRI),-2.0736217,0.58451396,0.3654873,-0.7375103,0.9738425,1.7284986,-2.32462
SN1999aw (BRI),-2.2911243,2.152332,-0.22937967,-1.1608495,2.5461464,-0.6300455,-0.68136513
SN1999bn (BRI),0.4003655,-0.4880424,0.32666355,-1.9683049,1.2168076,-2.576609,-0.5478836
SN1999cc (BRI),-2.7882495,2.5049396,-0.43453828,2.365627,2.062345,1.3428771,0.4214088
SN1999cl (BRI),-0.8496984,-0.44162637,-0.11302317,1.1706673,-2.554169,1.9468671,-0.9757474
SN1999cp (BRI),-3.4937758,3.1046073,-0.39776447,0.89567864,2.5593758,0.36786053,-0.5715499
SN1999cw (BRI),-0.7129777,0.28565022,-0.2735878,-0.39064673,-1.0363601,-2.8944173,0.28051233
SN1999da (BRI),-2.131195,1.8643055,-0.23223515,2.4782104,-0.1459986,1.9141631,1.0567815
SN1999dk (BRI),-3.229689,2.9020696,0.08073483,1.2495675,2.1005309,1.076346,-1.2881714
SN1999eg (BRI),0.59015846,-1.1632117,0.9059232,-1.795834,0.8513411,-1.615365,-2.879341
SN1999ex (BRI),0.123494856,0.64147,-0.5314666,0.7849071,-0.60262555,2.6188784,1.1884286
SN1999gi (BRI),-1.1334574,-2.8312874,3.4122736,-1.8173907,0.1418443,-1.2096378,-4.57709
SN2000cb (BRI),1.115759,-2.4900923,1.4044222,-1.2078573,-2.0109615,-2.081462,-1.9444025
SN2000dm (BRI),-1.3797358,1.6719943,-1.1166079,-1.5411541,1.8437412,-0.7646292,0.61549133
SN2000dn (BRI),-3.4681578,3.0816143,-0.05886305,1.4902025,2.3151953,0.79823726,-0.72584987
SN2000eo (BRI),0.04355347,0.8785315,-0.88637835,-1.086341,-0.4405638,-2.6743622,1.9990771
SN2001C (BRI),-1.1570367,0.435539,-0.5462319,-0.588767,-0.66291666,-2.8920727,-0.070136435
SN2001E (BRI),-1.7622976,3.2812784,-0.38194665,0.7891484,1.5712509,1.4562434,-1.9066647
SN2001G (BRI),-0.7797185,0.29111084,-0.32558766,-0.20782816,-1.251437,-2.9122593,0.22817573
SN2001V (BRI),-3.2813485,2.527019,0.15961276,0.14428261,2.3504634,0.5542946,-1.542456
SN2001X (BRI),-0.7375881,-2.6353335,2.3995261,-2.982112,0.6212317,-3.487204,-4.179001
SN2001ay (BRI),-2.8292174,2.0616555,0.9759459,0.3377336,2.1329803,1.1808431,-2.6210172
SN2001bg (BRI),-0.86016613,1.1173543,-1.1323283,-1.6993065,1.4351255,-1.4182261,0.7727567
SN2001br (BRI),-3.257445,2.8760188,-0.2597561,1.8269472,1.7232053,1.2408144,-0.5847583
SN2001cj (BRI),-2.6957967,1.9270879,-0.2514145,-1.3193551,2.5864468,-0.540887,-0.893959
SN2001ck (BRI),-3.5865877,2.7784886,0.04543295,0.279076,2.5098248,0.121194646,-1.0988581
SN2001cp (BRI),-2.1018615,2.428156,-0.489323,-1.0463547,2.6188447,0.8736545,-1.5539999
SN2001da (BRI),-2.7572432,2.2380693,-0.48395514,0.3200254,1.2879505,1.4947044,-1.5953611
SN2001dc (BRI),1.2262452,-0.8568844,1.0205543,0.847971,-2.1360621,-1.5909626,0.55868214
SN2001dl (BRI),-2.1249502,2.313965,-0.06128425,0.80689883,1.1920408,1.8988707,-1.6915009
SN2001eh (BRI),-2.4454691,1.8468645,-0.27416313,-1.3362213,2.4013047,-0.42497328,-1.0130658
SN2001ex (BRI),-1.5996962,-0.9356779,2.1506836,-1.0012194,-0.7799135,0.49575087,-2.294964
SN2001ez (BRI),2.4490218,-2.446208,1.0536544,-0.69958115,-1.5061947,-1.7015612,-1.5980793
SN2001fa (BRI),-0.87425727,1.477487,0.1633195,-0.8360427,0.104485504,-3.3735044,1.1638484
SN2001fh (BRI),-0.9853218,1.4545423,0.20574251,1.8988822,0.029539088,2.476541,0.04870711
SN2002G (BRI),-2.7834146,2.44821,-0.23707333,2.663361,1.6862141,1.498517,0.51636386
SN2002aw (BRI),-2.21079,1.7616366,-1.473954,-1.7654356,2.477893,0.04284548,-0.3389589
SN2002bj (BRI),-1.6580192,2.6466649,-0.93730855,-0.7033779,0.5328955,-3.3203368,0.9522242
SN2002bo (BRI),-2.0786867,2.1730638,-0.28753716,0.48502308,1.1009817,1.8185648,-1.6046072
SN2002bz (BRI),-1.6331484,2.5099356,-0.1941281,-0.10208465,-0.055756584,-3.4343834,0.964189
SN2002cd (BRI),0.5009454,-1.341528,-1.2990749,0.8531286,-2.0731394,1.0989941,-0.61452913
SN2002cf (BRI),-2.194618,1.948281,-0.19283056,2.4550247,0.071675524,1.9172971,0.8846219
SN2002cr (BRI),-3.5067744,2.8998559,0.32850713,1.8123779,2.0383015,1.0760293,-0.8580847
SN2002cs (BRI),-1.8910335,0.9004807,-0.03733775,-1.0432938,1.5009636,1.3343655,-2.349888
SN2002cu (BRI),-3.4472067,2.795614,-0.36359578,1.7938024,1.6712484,1.1304771,-0.3119121
SN2002cx (BRI),-0.6424969,1.8317968,-2.2088227,0.018647544,1.13809,1.8980143,2.3155959
SN2002de (BRI),-0.9358197,0.9387795,-0.32375336,-2.0693665,1.8404368,-1.3728282,-0.23618366
SN2002do (BRI),-1.0326402,1.572887,-1.1796099,0.2913369,0.45913616,2.4148488,0.48835322
SN2002eb (BRI),-2.6476214,2.6661036,-0.44103768,-0.36860824,2.6534953,0.36036086,-1.2339227
SN2002el (BRI),-3.207623,2.966681,-0.5527683,1.3914411,2.0384672,0.97742933,-0.5824285
SN2002es (BRI),0.18829963,0.55468273,-0.62320215,0.46327034,-0.22717543,2.6466997,1.0548848
SN2002fb (BRI),-2.1504269,1.965693,0.05420101,2.6172297,-0.30528915,1.9343715,1.1069782
SN2002fk (BRI),-3.742577,2.8842676,0.12318694,1.1694878,2.2355537,0.649974,-0.91039383
SN2002hw (BRI),-0.961558,1.4319801,0.1264049,1.4388664,0.22210415,2.6893134,-0.19377787
SN2002jy (BRI),-1.1977451,1.5030531,-0.6321571,-1.6223296,1.7284445,-1.9213637,0.51943094
SN2002kf (BRI),-4.0907483,3.1897862,-0.5927061,1.886452,1.7794571,0.71866614,-0.1992881
SN2003D (BRI),-0.7535628,0.4089373,-0.48656586,-0.3755896,-1.0978673,-2.8877032,0.47693092
SN2003W (BRI),-2.8534465,2.5339992,-0.036188927,0.856181,1.7224656,1.4210321,-1.7111342
SN2003Z (BRI),1.9762166,-3.0260096,1.7205154,-1.0074074,-1.8740788,-2.2304363,-2.9389913
SN2003ch (BRI),-2.301132,2.6718686,-0.9291616,0.8175478,2.5372148,0.12895507,0.66204625
SN2003cq (BRI),-2.4181314,2.5905445,-0.69291,1.7206273,2.2678823,1.1750104,0.12678139
SN2003fa (BRI),-3.5441093,2.6605706,0.18336397,0.26209697,2.4357734,0.3062131,-1.3284988
SN2003fb (BRI),0.7426452,-2.9411938,2.2579403,-0.9506045,-1.9223663,-2.3572006,-3.5152674
SN2003gq (BRI),-2.165512,3.5985193,-1.2628124,2.8064437,0.22418115,0.68369293,3.9688907
SN2003gs (BRI),-2.6204097,2.3949265,0.4383752,2.9678524,-0.16319896,1.8373445,1.3238921
SN2003gt (BRI),-2.9135354,2.562794,-0.24728617,0.5589019,1.8453301,1.1820636,-1.4996775
SN2003hd (BRI),-0.43956357,-1.3292232,1.336294,-2.3141189,0.30301678,-2.9137967,-2.5589545
SN2003hg (BRI),-0.6862839,-2.6521914,3.1732347,-2.9630148,-1.2042451,-1.7999154,-3.7571986
SN2003hn (BRI),-0.05150072,-1.3729208,1.183665,-2.3517656,0.55327797,-2.6021388,-2.9426425
SN2003ho (BRI),1.1043996,-0.44048408,0.99196196,1.1173792,-2.2418454,-1.6811401,0.86178815
SN2003hv (BRI),-3.2156053,2.877494,0.60559803,2.9025593,1.546483,1.4047121,0.27771485
SN2003ib (BRI),-0.12320761,-2.1447985,1.9026885,-2.6805334,0.45464393,-3.4016404,-3.577159
SN2003ie (BRI),-0.3049221,-2.792327,2.6856017,-2.8658888,1.236699,-3.542552,-4.283163
SN2003ip (BRI),-0.3287153,-0.83448714,1.0303775,-1.8374361,0.0029042575,-2.990566,-1.0806
SN2003it (BRI),1.2645708,0.66032237,-1.1696438,-0.16680714,2.856803,-0.24108729,1.1767477
SN2004S (BRI),-2.1744998,1.9491515,-0.33271688,-1.1949117,2.1628623,-0.4152485,-0.84841466
SN2004at (BRI),-3.8008003,2.919868,0.026325267,0.9547288,2.3611023,0.39596632,-0.8024977
SN2004bg (BRI),-1.172562,1.4989964,-0.48483443,-1.4846786,1.4031819,-2.4746869,0.556508
SN2004bk (BRI),-1.3283956,1.721475,-0.5376591,-1.1770003,0.89645416,-2.9227495,0.5218658
SN2004br (BRI),-2.3112094,2.6627367,-0.92062837,0.72221774,2.5806062,0.037066992,0.614821
SN2004bv (BRI),-2.494674,1.569621,-0.5035757,-1.3269881,2.0429184,-0.07822644,-1.5113119
SN2004dj (BRI),1.2727078,-2.28493,1.0492268,-1.628207,0.50138223,-3.197247,-3.7884495
SN2004dn (BRI),-1.2528893,0.66789305,0.9457222,1.2360941,-2.1466346,1.2439607,-0.8396081
SN2004dt (BRI),-4.1318383,2.4257,0.27436867,1.0036719,1.7220738,1.1574634,-1.5463718
SN2004du (BRI),-1.0831783,-2.3390012,3.1061232,-1.315142,0.27955198,-0.59108204,-4.5080743
SN2004ey (BRI),-3.0883014,2.891242,-0.2097955,0.5685071,2.3810945,0.81759787,-1.3069348
SN2004fz (BRI),-2.4036202,2.579643,-0.8799661,1.1229502,2.3684442,0.6719381,0.41869047
SN2004gs (BRI),-2.707326,2.0659904,-0.6369081,1.7969244,0.9615768,1.7239435,0.22426286
SN2005M (BRI),-2.7983258,2.329673,-0.07843215,-0.64939153,2.5072575,0.24962425,-1.3776679
SN2005ap (BRI),0.3005931,-1.4025009,-1.9583457,1.1131271,-2.0113068,1.1309541,-0.17679638
SN2005au (BRI),1.1531613,-1.715302,0.90958464,-1.9861063,0.48824742,-2.400269,-2.9177084
SN2005ay (BRI),2.6765559,-2.4153028,0.9838638,-0.81771785,-1.238635,-1.7350893,-1.5855334
SN2005ba (BRI),0.69537413,-1.5491966,1.5379989,-1.7941877,-0.42449924,-3.0794523,-2.0912206
SN2005bc (BRI),-1.1493562,1.7261684,-0.8855072,0.2801504,0.5211406,2.4264104,-0.24010447
SN2005bo (BRI),-1.8493353,1.8671858,-0.5534919,-0.42419514,0.9622471,1.5721211,-1.6534691
SN2005bp (BRI),-0.033741277,0.65155375,0.037407994,0.5417774,-1.9528893,-2.809129,1.2771392
SN2005bw (BRI),1.2390593,-2.4806538,1.6229308,-1.368775,-1.5430117,-2.6288457,-2.4047618
SN2005bx (BRI),-0.8182,1.5249984,0.121750645,-1.152146,0.5443782,-3.3151667,1.3182658
SN2005by (BRI),0.5478426,0.15934329,-0.5167355,-1.030624,-0.73864734,-2.4292006,1.7534394
SN2005cf (BRI),-3.186873,2.5984187,-0.23713657,0.44337565,1.9876164,0.8823979,-1.3700073
SN2005ci (BRI),0.7378928,-1.3856484,1.3906012,0.51236665,-2.5454092,-1.4375216,-0.06763967
SN2005cl (BRI),1.0890118,-1.810911,0.9081346,-1.5298903,1.1958754,-2.6531398,-3.397119
SN2005cp (BRI),-0.1871657,-3.3022957,2.8025243,-2.2565145,1.4271626,-3.6266954,-4.546149
SN2005db (BRI),1.0888774,-2.751203,2.009325,-1.113868,-1.7777537,-2.4314542,-3.0707977
SN2005de (BRI),-2.726003,2.3984563,-0.26726556,0.65001893,1.6029998,1.4500948,-1.4980963
SN2005dm (BRI),-2.2805986,2.189186,0.38634858,2.8980885,-0.56385976,1.87905,1.4264183
SN2005dp (BRI),0.90348667,-3.0166807,2.0929015,-1.6689159,1.47418,-3.5351896,-4.7445087
SN2005eq (BRI),-2.2830274,2.4792378,-0.43927056,-0.8296024,2.6060197,0.7317938,-1.5750854
SN2005eu (BRI),-3.7146199,2.7104325,0.18293382,0.3388428,2.4009662,0.20784259,-1.2470876
SN2005na (BRI),-2.0483477,2.0178735,-0.18496583,-1.1199265,2.085735,-0.7992084,-0.418125
SN2006ac (BRI),-1.15791,1.1626242,-0.32855773,-1.9731371,1.9201418,-1.1616324,-0.26398376
SN2006cp (BRI),-2.335494,2.6673653,-0.91411006,0.77578837,2.5720139,0.12852062,0.56259054
SN2006ef (BRI),-3.7844026,2.9937994,-0.19142361,1.5620793,2.0612502,0.72186977,-0.41236472
SN2006ej (BRI),-2.9486082,2.9468176,-0.86818486,0.7254927,2.3205569,0.62029624,-0.5154259
SN2006en (BRI),-1.8457437,2.708467,-0.16210854,1.8990088,1.3450861,2.028323,-1.0230068
SN2006eu (BRI),0.43173864,-0.026767323,-0.13619456,-0.08943867,-0.8481219,2.610593,-1.249776
SN2006gr (BRI),-2.225776,2.8447855,-0.66995406,-0.5187519,2.3426597,0.7686609,-1.5762559
SN2006je (BRI),-2.013888,1.9679707,-1.8518312,2.7152858,-1.588427,0.034820393,3.9939857
SN2006lf (BRI),-1.0731717,1.5030483,0.2145496,1.997784,-0.11617892,2.4054258,0.101644464
SN2007af (BRI),-3.308779,2.5879567,-0.16644517,0.70729625,1.880931,1.013887,-1.3115984
SN2007bc (BRI),-3.1554317,3.066292,-0.93900084,1.2828976,2.0601313,0.928492,-0.5507236
SN2007bi (BRI),0.12789455,-3.1947603,2.5413935,-1.9050084,1.7365397,-3.827229,-4.2945685
SN2007cq (BRI),-3.214412,2.7447455,-0.10862736,0.9345396,2.0280275,1.0341947,-1.273161
SN2007fr (BRI),-2.4604943,1.9732686,-0.9551781,1.1955482,1.3735766,1.6616796,0.23699768
SN2007gr (BRI),-1.2976665,0.9397555,0.7787121,0.8661966,-1.6631,1.4180281,-1.1973672
SN2007pk (BRI),0.14383914,-1.0715371,0.87286174,-1.6858623,0.7720339,-1.0169029,-3.18155
SN2007qe (BRI),-2.670046,2.9686952,-0.6657451,0.09195289,2.6648421,0.4977986,-1.0971721
SN2007sr (BRI),-1.2555743,1.5719453,-0.6077119,-1.3128392,0.95828813,-2.8109875,0.47562137
SN2008C (BRI),-1.589615,1.6702907,-0.038213313,-1.5487409,1.8137355,-1.096844,-0.26969847
SN2008S (BRI),0.40378904,-1.3655802,1.2104554,-0.6033314,-2.0012412,-1.4552535,-2.1351316
SN2008Z (BRI),-2.5883348,2.6433969,0.56280154,1.5016854,2.1411073,1.6795675,-1.8020052
SN2008ar (BRI),-3.8377752,2.9331713,0.05930313,1.0770096,2.3034847,0.46431392,-0.8148151
SN2008dr (BRI),-1.3677773,1.6567159,-1.0586743,-1.5333937,1.889898,-0.8782208,0.5506158
SN2008dt (BRI),-0.85673213,0.6242568,-0.25257024,-1.1618462,0.15836342,-2.9265785,0.28836474
SN2008dx (BRI),-2.5925603,3.6597064,0.27398133,2.5105574,0.1450231,0.4446411,3.331509
SN2008ec (BRI),-2.697208,2.362704,-0.2987093,0.7935822,1.4919652,1.5473927,-1.38329
SN2009bw (BRI),-1.0356106,-2.208641,2.987165,-1.1836407,0.22899379,-0.4620749,-4.414902
SN2009dc (BRI),-1.8068732,0.6314959,-0.25858146,-1.3200285,1.8479278,0.45811573,-2.605938
SN2009hd (BRI),0.9174419,0.27946708,0.8698545,1.5182527,-2.3324406,-1.8354003,1.3750281
SN2009ib (BRI),-1.1474994,-2.2113147,2.1495805,-2.7357173,0.05893793,-3.2214758,-3.460592
SN2009kn (BRI),1.1663028,-1.6530951,0.9945778,-1.3960251,1.3551434,-2.522838,-3.2128816
SN2010aj (BRI),0.6310068,-1.1950829,0.9343069,-1.9728011,0.8187708,-2.0459814,-2.734225
SN2010id (BRI),-0.39455417,-2.8949964,2.7836545,-1.553116,-1.5928704,-2.2376685,-3.3833036
SN2011ay (BRI),0.39787972,0.16993186,-1.4833759,-0.39133123,-1.5075614,0.9833405,3.573446
SN2011bm (BRI),0.8796136,-1.914447,0.9740164,-2.4595244,-0.08433121,-2.458243,-2.7717078
SN2011fe (BRI),-4.174222,2.7854807,0.11837635,1.1028689,2.1264346,0.57269937,-0.8595317
SN2012ap (BRI),-0.9239774,1.2927105,0.23902762,2.5508666,-0.9675427,1.9220258,0.8928688
SN2012dn (BRI),-1.6827695,0.6185692,-0.15392604,-1.2986317,1.7263618,0.786397,-2.5253806
SN2012ht (BRI),-3.9780104,3.1849098,-0.0695339,1.6750035,2.268161,0.40897253,-0.13018385
SN2013ab (BRI),-1.0288045,-2.0967343,2.9294848,-0.97672373,0.5070011,-0.30178922,-4.5292583
SN2013ej (BRI),0.14678617,-1.0683507,0.7435079,-1.8202523,0.79023707,-1.0883626,-3.298947
SN2013en (BRI),0.35699394,-0.4502354,0.12360176,-1.4951853,-0.7779663,-2.354389,0.8121054
