0,1,2,3,4,5,6,7,8,9
SNLS-03D1au (gri),-0.8968439,-0.004455694,2.220784,-0.66243446,1.3130242,0.36251694,-1.0381646,-1.2810189,1.0722193
SNLS-03D1aw (gri),-0.8095099,1.0839604,2.6535435,-0.93521595,1.5306101,-0.25344038,-2.2378526,-1.6491711,0.11035988
SNLS-03D1cm (gri),-2.26169,1.0979992,2.1116812,-0.77071965,0.775874,-1.3268338,-2.2979426,-1.7253135,-0.5229611
SNLS-03D1co (gri),-0.81794006,1.0522132,2.5597408,-0.8183728,1.3083215,-0.5685616,-2.4934454,-1.7079337,-0.20389207
SNLS-03D3ce (gri),-1.7823055,-3.6213884,2.751341,-0.56806034,1.0570437,-0.31084472,-1.2753506,1.5366275,-2.3367789
SNLS-03D4dh (gri),-1.0663446,1.1741239,2.2933044,-1.0490518,1.5565315,-0.15035436,-1.6192528,-1.5349928,0.42208987
SNLS-03D4dy (gri),-1.0420786,0.83304274,2.44879,-0.9086725,1.4381901,0.22442977,-1.3898797,-1.1282617,0.6352854
SNLS-03D4gf (gri),-1.1389077,1.5659297,2.6403768,-1.3656467,2.1217618,0.109768085,-1.63172,-1.7561198,0.6374954
SNLS-03D4gg (gri),0.40354064,1.5491039,-0.09451513,-1.0997819,1.5632874,-0.5549521,-1.4983431,-3.046565,1.3254105
SNLS-04D1dc (gri),-0.8418116,0.72864056,1.5951899,0.41521263,-0.034821875,1.0971755,-0.51399827,0.7567376,1.3472294
SNLS-04D1hx (gri),-1.1501489,1.2353393,2.3111532,-1.103246,1.6269737,-0.28558624,-1.6908072,-1.6782316,0.35535735
SNLS-04D1hy (gri),-1.6802491,1.68413,1.3496087,-1.043467,0.96422684,-1.4589634,-2.119987,-2.0881646,-0.5349155
SNLS-04D1jg (gri),-0.93277586,1.2798445,2.3212109,-0.95418954,1.3429184,0.23815592,-1.4920956,-1.0916193,0.513081
SNLS-04D1kj (gri),-0.93034595,1.0053747,2.3090322,-1.153794,1.681041,-0.0018040403,-1.4149547,-1.5686091,0.69983596
SNLS-04D1ks (gri),-1.6099833,1.7001392,1.189609,-1.0581725,0.9591822,-1.5250161,-2.1245873,-2.1634312,-0.57327557
SNLS-04D1ln (gri),-2.6922002,-2.5844166,2.8205216,-0.018631354,0.74965274,0.38166022,-0.82319725,1.301353,-1.2048384
SNLS-04D1oh (gri),-0.9610007,1.5526369,2.3636208,-1.2229537,1.7761325,-0.026536051,-1.6447198,-1.6306627,0.4924326
SNLS-04D1pg (gri),-0.98689824,0.3758731,2.0973227,-0.81745726,1.4394835,0.24534404,-1.1266515,-1.5020909,1.0157472
SNLS-04D1sk (gri),-1.1140087,0.628964,0.5834927,-1.0713545,1.2800778,-1.3462493,-1.640598,-2.3821478,-0.16885474
SNLS-04D2ac (gri),-0.8717898,-0.028023025,1.5065659,0.0042644674,0.15144435,0.8940666,-1.399583,-0.7861075,1.649947
SNLS-04D2cf (gri),-0.5138451,0.474069,0.623566,-0.23116517,0.8100389,-0.10023142,-1.5237724,-2.075184,1.450845
SNLS-04D2gb (gri),0.02677244,2.7515984,1.4670333,-0.84522015,0.9918736,-0.14786816,-0.8423238,-1.145883,0.5798702
SNLS-04D2mc (gri),-0.6655081,2.069789,1.994928,-0.7415178,0.75508153,0.3588803,-1.5674397,-0.59244245,0.1941107
SNLS-04D2mh (gri),-1.1228356,0.744562,2.4191396,-0.9018489,1.5073035,-0.4931657,-2.0841806,-1.7951192,0.11324781
SNLS-04D2mj (gri),-1.4242554,0.40847316,2.5988078,-0.8591338,1.6036325,-0.33751664,-1.8611865,-1.6977997,0.30513948
SNLS-04D3bf (gri),-0.2842859,-0.11905508,-0.5775901,0.27829614,1.3723356,-1.1674379,-2.0903046,-2.164987,-0.68863034
SNLS-04D3cp (gri),-1.7264503,1.7621936,1.5650015,-1.0613889,1.0198203,-1.3116076,-2.0677724,-1.9862441,-0.42963
SNLS-04D3cy (gri),-0.92156214,1.5759151,2.2151675,-1.1258497,1.5557357,-0.25128832,-1.763739,-1.6400551,0.2885896
SNLS-04D3do (gri),-0.75679946,2.0670676,2.0131874,-0.9226855,1.0892078,-0.1895547,-1.7696946,-1.2648065,0.09630437
SNLS-04D3ez (gri),-0.90094286,1.3274313,1.79039,-0.49356824,0.43123078,1.0220933,-0.8708818,0.05687557,0.65981174
SNLS-04D3fk (gri),-0.8266967,1.4554822,2.1183872,-0.65700465,0.72185826,0.75141615,-1.3669314,-0.31499943,0.4754592
SNLS-04D3fq (gri),-1.616699,1.8109002,1.4315597,-1.0718974,1.0096029,-1.3515995,-2.0819373,-2.0383375,-0.46829584
SNLS-04D3gt (gri),-0.9654548,1.7200158,2.1102257,-1.0660268,1.410639,-0.32055873,-1.8195643,-1.6210409,0.18775588
SNLS-04D3hn (gri),-0.8444966,1.9804475,2.0495806,-0.9607507,1.1694765,-0.25475332,-1.8035975,-1.36367,0.089720935
SNLS-04D4bq (gri),-1.2761548,0.67017704,2.6794312,-0.86942613,1.5238496,-0.26843458,-1.918739,-1.556447,0.25667194
SNLS-04D4fu (gri),-2.9912505,-2.8833344,2.7626574,-0.05166596,0.25601906,0.59417474,-0.29116496,2.165207,-1.7750256
SNLS-04D4gg (gri),-0.90316635,0.7356929,2.3022728,-0.60156137,0.93531835,0.6538954,-1.3806119,-0.64831406,0.72828764
SNLS-04D4gz (gri),-0.91235816,1.5605234,2.069752,-0.5582182,0.734258,0.3826795,-1.7872834,-0.78933936,0.3016047
SNLS-04D4ht (gri),-0.97567075,1.7028446,2.0386207,-0.46044812,0.58963615,0.2719657,-2.0492568,-0.828325,0.11484878
SNLS-04D4hu (gri),-1.1707531,1.795589,1.9070151,-1.080901,1.2564739,-0.82368624,-2.0105488,-1.8241295,-0.16281717
SNLS-04D4ib (gri),-1.4900614,1.1607679,1.6896935,-1.1522517,1.6290746,-0.4538869,-0.99665374,-1.6725754,0.5667541
SNLS-04D4im (gri),-1.1331288,1.1500027,2.0884905,-0.7816049,0.97946835,-1.2807999,-2.6243334,-1.9051052,-0.69480616
SNLS-04D4jr (gri),-0.67516047,-0.012494063,1.7971717,-0.9362831,1.6217211,0.21463937,0.13085744,-0.79604334,1.4760829
SNLS-05D1by (gri),-1.6175461,1.0021447,2.0528693,-0.76686186,0.8948552,-1.3279078,-2.4626722,-1.8427329,-0.62562287
SNLS-05D1dn (gri),-1.1856577,0.4919117,2.4283376,-0.8431627,1.4873357,-0.12030335,-1.6175956,-1.5208117,0.5077064
SNLS-05D1dx (gri),-1.0622408,0.972305,2.4597325,-0.98752856,1.5433218,-0.08699489,-1.6703725,-1.4746398,0.43994427
SNLS-05D1ee (gri),-0.8284746,1.9501691,2.0749006,-1.0637946,1.3485968,-0.24463806,-1.7340094,-1.5103338,0.21517128
SNLS-05D1hm (gri),-1.2814759,0.72089493,2.3818364,-0.84089965,1.3442892,-0.78192323,-2.2061656,-1.8026296,-0.14528222
SNLS-05D1if (gri),-1.1861979,1.8687457,1.7500936,-0.8937538,0.90416145,-1.1864135,-2.3304913,-1.8024656,-0.609355
SNLS-05D1ix (gri),-0.64429843,0.70333934,1.8884678,-1.3531495,1.588047,0.49185455,-0.52369916,-0.61344165,1.1269655
SNLS-05D1kl (gri),0.39961573,1.5628308,-0.10328887,-1.0849866,1.562931,-0.5424507,-1.5090408,-3.0631409,1.3091061
SNLS-05D2ab (gri),-0.9291433,0.12758477,1.7231816,0.11294647,0.22153251,0.94758487,-0.78735995,-0.34767473,1.3297381
SNLS-05D2ac (gri),-0.8576379,-0.0390409,2.2642639,-0.7057599,1.3635322,0.38191038,-1.1423472,-1.384285,1.1419605
SNLS-05D2ah (gri),-0.5111198,-0.45192215,1.4259307,0.89322937,-0.1102047,1.2009871,-0.06687159,1.0018299,1.2090466
SNLS-05D2bk (gri),-0.8295981,0.49545503,1.824398,-0.31540626,-0.09800862,1.221475,-0.6883085,1.7364012,-1.5970142
SNLS-05D2bt (gri),-1.3996176,0.91489416,2.3797472,-0.97043055,1.5409087,-0.22489956,-1.405457,-1.3914913,0.42908284
SNLS-05D2bv (gri),-0.6582957,0.6558149,2.378983,-0.8955532,1.1620042,0.8713295,-0.9564385,-0.50353503,1.0270284
SNLS-05D2cb (gri),-1.118492,1.1005673,1.9602705,-1.1896707,1.6745276,-0.08718142,-1.1151874,-1.5505573,0.7380501
SNLS-05D2dw (gri),-0.78063077,1.2305613,1.5426637,-1.5136821,1.3676226,0.6534557,-0.3610988,-0.100765884,0.78848267
SNLS-05D2eb (gri),-0.8871523,-0.22648795,2.0629056,-0.60153496,1.3513898,0.30571908,-0.47070995,-1.2461518,1.2062062
SNLS-05D2mp (gri),-1.3378955,1.0175102,2.0466313,-0.8414492,0.74761546,1.6288003,-1.2486646,0.50937927,0.97257316
SNLS-05D3cf (gri),-0.8160124,0.090367176,1.7005664,-0.35590836,0.86229014,0.55709666,-1.219114,-1.4216119,1.4246888
SNLS-05D3ci (gri),-1.4078777,0.5643598,2.8402085,-0.90596485,1.7308303,-0.1914134,-1.9908566,-1.7038536,0.33333406
SNLS-05D3dd (gri),-0.70837873,0.7095347,2.4472308,-0.97207063,1.3910247,0.5695238,-1.2297537,-0.9865642,0.9576406
SNLS-05D3gv (gri),-1.3386115,1.9305671,1.3612897,-1.1259757,1.0797272,-1.3319074,-2.1333272,-2.1206448,-0.4838829
SNLS-05D3gy (gri),-1.5309253,0.21541262,2.247888,-0.67736936,1.062776,-1.1063826,-2.3171341,-1.7643785,-0.4064098
SNLS-05D3hq (gri),-0.9705577,1.1580299,1.9270853,-0.49356794,0.42087677,1.1808045,-0.923668,0.20735058,0.7344176
SNLS-05D3hs (gri),-1.1809977,0.5774211,2.8670144,-0.75971544,1.3667513,0.1401222,-1.7384205,-1.1210086,0.45459443
SNLS-05D3ht (gri),-1.7790458,1.6796563,1.4581892,-1.019608,0.93549716,-1.4426812,-2.135215,-2.0304155,-0.5351332
SNLS-05D3jb (gri),-1.0945572,1.4195416,2.0485213,-0.96814305,1.1817696,-1.195048,-2.42701,-1.9975227,-0.5167425
SNLS-05D3jh (gri),-1.0605737,1.8745346,1.7900043,-0.9804921,1.0724798,-0.90770996,-2.1378884,-1.7690316,-0.33626753
SNLS-05D3jk (gri),-1.5407737,0.8511628,2.3440735,-0.9033094,1.4243358,-0.73537356,-1.8420392,-1.7028636,0.0032789647
SNLS-05D3jq (gri),-1.0662818,-0.16044204,2.358143,-0.66853845,1.3683236,0.070953645,-1.2224683,-1.2266119,0.73085886
SNLS-05D3jr (gri),-0.84424394,1.3314948,2.1615646,-0.6511909,0.8081712,0.67546433,-1.3990607,-0.49468932,0.5430022
SNLS-05D3kt (gri),-1.1006095,1.8716452,2.1576173,-1.4789214,1.7992662,-0.8111087,-1.8529401,-2.1824133,0.12389545
SNLS-05D3lb (gri),-1.1382202,1.6041965,2.0563967,-1.3158207,1.6907134,-0.6148714,-1.7023993,-1.9711955,0.23437364
SNLS-05D3lr (gri),-1.1561702,1.9492483,2.0137558,-1.3279579,1.5213238,-0.98106015,-2.0307593,-2.1086764,-0.13631831
SNLS-05D3mn (gri),-1.1379317,0.7953872,0.5574173,-1.0352024,1.2170616,-1.409831,-1.7432177,-2.3890102,-0.26896757
SNLS-05D4av (gri),-1.3419566,0.691956,2.603073,-0.91651165,1.6210892,-0.28870535,-1.908693,-1.7009683,0.29735792
SNLS-05D4ay (gri),-0.8853617,2.183152,1.9169983,-0.73896194,0.68807477,-0.70074415,-2.3312106,-1.3433374,-0.5106068
SNLS-05D4be (gri),-0.73211914,0.66676706,2.2755861,-0.82906586,1.0907761,0.82971513,-1.010813,-0.4181804,0.95306104
SNLS-05D4bf (gri),-1.0794084,1.3991812,2.4412825,-1.1947792,1.8098516,-0.10232671,-1.7341208,-1.7112683,0.44561896
SNLS-05D4bi (gri),-1.232841,0.6418763,0.8212051,-1.0706387,1.2806538,-1.2600421,-1.6093209,-2.262591,-0.13080442
SNLS-05D4bm (gri),-0.7711832,1.2135516,2.1709847,-0.75786895,0.7609318,1.0286964,-1.045628,-0.010322199,0.6767908
SNLS-05D4cn (gri),-1.1893042,1.3895906,2.086734,-0.74698305,0.86137074,-1.1610291,-2.5723252,-1.7383211,-0.67130566
SNLS-05D4cq (gri),-1.5509652,1.702658,1.6962303,-1.0483923,1.0993984,-1.1619902,-2.0575416,-1.931624,-0.35291576
SNLS-05D4cw (gri),-0.83221275,1.2355728,1.8910549,-0.4557462,0.4124453,1.08892,-0.8508496,0.22717184,0.6372671
SNLS-05D4dt (gri),-0.6596354,1.7516693,2.0847857,-0.84304327,0.87542593,0.5931182,-1.3353205,-0.41753936,0.3953151
SNLS-05D4ef (gri),-0.69968057,2.2584975,1.9179312,-0.948254,1.0687627,-0.3122297,-1.775606,-1.3417143,0.034483563
SNLS-05D4ej (gri),-1.000034,1.4594196,1.9657799,-1.2093502,1.5656924,-0.03513223,-1.2087729,-1.3538462,0.583432
SNLS-05D4ek (gri),-1.0623333,1.2733313,2.2759244,-1.1244067,1.6382825,-0.15776737,-1.5913397,-1.6042444,0.4537843
SNLS-05D4fe (gri),-2.005059,1.2948363,1.8294607,-0.8716694,0.851063,-1.4129227,-2.2643926,-1.8824462,-0.56237173
SNLS-05D4ff (gri),-0.79099035,1.4992546,2.135619,-0.79422617,0.9811755,0.4725526,-1.436125,-0.7434999,0.5021657
SNLS-05D4fg (gri),-1.5799558,1.7574052,1.2602657,-1.0692934,0.985872,-1.4482459,-2.0980277,-2.1189904,-0.52593225
SNLS-05D4hn (gri),-1.2673807,1.1817695,0.6362654,-1.0647534,1.1115153,-1.521403,-1.8913884,-2.38413,-0.42471415
SNLS-06D2ag (gri),-1.469228,1.0142576,2.0084732,-0.91936696,0.7981212,1.7372829,-1.3447838,0.5642555,1.0904566
SNLS-06D2ca (gri),-1.189322,-0.4421532,2.2583182,-0.70407325,1.4116194,-0.26454186,-1.4668472,-1.5035186,0.49285963
SNLS-06D2ck (gri),-1.1944499,-0.3899453,2.2880006,-0.714068,1.4279829,-0.25273773,-1.4654686,-1.4934026,0.495268
SNLS-06D2ga (gri),-1.250091,1.2058238,0.6355897,-1.0668528,1.1126504,-1.515709,-1.8976603,-2.3859813,-0.42489713
SNLS-06D2gb (gri),1.7919992,3.8639703,-0.51943433,0.32439896,0.9248005,0.9462134,-1.503723,-2.7539027,0.79014134
SNLS-06D3bz (gri),-1.1788058,0.7002796,0.690265,-1.0713946,1.260754,-1.3332773,-1.6626148,-2.334021,-0.19117658
SNLS-06D3cc (gri),-1.1599008,0.69371843,0.7013369,-1.0810946,1.277194,-1.3210729,-1.6614443,-2.33844,-0.18189648
SNLS-06D3cn (gri),-0.8755634,-0.018177502,1.4969665,0.014900801,0.10758637,0.9352477,-1.3868122,-0.71241415,1.6608789
SNLS-06D3df (gri),-0.6020274,-0.558347,1.9395028,-0.06478366,1.1768178,0.10697412,-0.28020075,-1.1200656,1.3311927
SNLS-06D3dl (gri),-1.6887072,0.5479003,2.176755,-0.68842435,0.91662896,-1.2884406,-2.4354622,-1.7911451,-0.5739419
SNLS-06D3do (gri),-0.68774045,0.042017393,0.12285183,-0.44291645,1.2532977,-1.2187457,-1.7996829,-2.2652667,-0.2834573
SNLS-06D3dt (gri),-0.8900164,0.039172214,1.7710481,0.10055133,0.32106355,0.86339444,-0.95176345,-0.5324975,1.3429817
SNLS-06D3ed (gri),-0.72855455,1.3427577,2.1685479,-0.89481395,0.981966,0.749773,-1.1406685,-0.37773514,0.63251096
SNLS-06D3el (gri),-0.88659763,1.2041129,2.2144883,-0.79780406,0.7468802,1.1461421,-1.0706363,0.06078367,0.7189617
SNLS-06D3em (gri),-1.4095588,1.8141457,1.2211729,-1.1060822,1.0436987,-1.4196997,-2.1119363,-2.168682,-0.51503885
SNLS-06D3et (gri),-0.5403406,2.3314729,1.828274,-0.85709167,0.9207699,-0.029110344,-1.4930508,-1.0217897,0.20751648
SNLS-06D3fp (gri),-0.8912271,1.9126323,0.51344454,-1.0992934,0.5050903,0.5520501,0.0644176,-0.11751648,0.8218075
SNLS-06D3gn (gri),0.9162051,2.5804782,-0.8340624,-1.8143498,0.80879354,-0.89227504,-1.2178774,-1.499224,1.7627325
SNLS-06D3gx (gri),-2.4915242,1.0838497,2.3041735,-0.6880771,0.6493564,-1.2825139,-2.3599598,-1.5846556,-0.5373175
SNLS-06D4bo (gri),-0.9211324,-0.08142049,2.2433243,-0.687271,1.3727099,0.2675745,-1.168674,-1.4380463,1.0632261
SNLS-06D4co (gri),-0.7623132,1.3266917,2.2166815,-0.8594459,0.85286975,0.95361954,-1.0921854,-0.11689409,0.62577397
SNLS-06D4cq (gri),-0.7153731,0.71890783,2.2715812,-0.87490577,1.1452187,0.7688131,-1.0226341,-0.5438473,0.9536004
SNLS-06D4dh (gri),-0.8937587,0.5519085,1.658686,-0.015209847,-0.045114696,1.3458338,-0.19454037,0.85111463,0.6819458
SNLS-06D4eu (gri),-1.3587955,-2.095764,2.3135695,-0.45324057,1.7378798,0.16087168,-0.66472393,-0.063569285,-0.5666178
SNLS-07D2bv (gri),-2.7349985,-2.6082823,2.8704617,-0.074187726,0.7469438,0.31498492,-0.9476753,1.174178,-1.163387
iPTF13ajg (gri),-0.3836946,-3.9054022,1.2444984,0.65982956,0.6222175,-0.4387272,0.128968,0.68032527,-1.3025666
iPTF13ehe (gri),-2.348069,-5.096621,1.9797288,0.61118495,0.03559363,-0.5914569,-0.78902304,1.993734,-2.4810264
iPTF15esb (gri),-0.2763088,-4.056714,1.2568247,0.3304539,0.3765411,-0.5360024,-0.016472131,1.021147,-2.2311556
iPTF16bad (gri),0.50532854,-1.3052641,-1.9341011,1.8907927,0.13053213,-0.4330471,-0.29960525,-0.6369828,-1.8585912
iPTF17fs (gri),0.28611374,-1.2501508,-1.7268909,1.6046343,0.56881934,-0.5832649,-0.94428605,-0.8138762,-2.2122846
ASASSN-14ae (BRI),-2.3490899,-4.9773483,1.4609874,0.9414989,-0.42252862,-0.6574954,0.27496487,2.1706,-2.7184665
CSS100217 (BRI),-1.8447686,-3.7960856,1.0653497,0.9455334,0.6940797,-1.1793654,-0.62911403,0.42442107,-1.6679144
LSQ12dlf (BRI),-0.42335883,-2.7716658,-0.4093468,1.4748937,0.11085139,-0.62368035,-0.17302775,-0.28220755,-1.2382307
LSQ13ccw (BRI),1.5416421,3.6710541,-1.5903301,0.68038446,-0.992268,2.78004,-0.09294507,-1.2857456,-0.22680193
SN1989B (BRI),0.3225562,-0.053075172,-0.41263345,0.45941406,0.5319492,-0.254684,0.49901876,1.4508783,1.9116138
SN1991al (BRI),-0.41814265,-3.526691,0.74017394,0.76426035,0.41253528,-0.34477293,0.26655522,0.8394146,-2.0337174
SN1993K (BRI),-0.2468518,-2.7997835,1.059674,0.40553388,0.31910738,0.24982099,0.3097607,1.305873,-2.1539886
SN1994I (BRI),1.0167706,4.0152497,0.05002541,-0.32140154,-0.1637307,2.058465,-0.21207811,-0.5274138,-0.17275183
SN1994Q (BRI),0.71797615,-0.56897193,-2.351703,1.7176267,0.37569177,-0.62067217,-0.9219672,-0.7500359,-2.0014098
SN1994S (BRI),2.0289073,1.9663333,-2.4953768,1.3123789,-1.3923348,1.5467286,0.43878958,0.80056244,-1.9608262
SN1995D (BRI),1.1193153,0.4265074,-1.3386978,1.984309,-1.4889607,1.2974621,0.01196765,1.5208548,-2.1931362
SN1995E (BRI),0.091591455,1.1630657,2.1333034,-0.80403686,0.77725077,1.1871516,-0.49215776,0.7198067,0.85848695
SN1995ac (BRI),0.83966297,-0.2548622,-1.3981881,2.1363926,-1.0945076,0.84311914,0.072727464,1.1805782,-1.6963689
SN1995al (BRI),1.1100985,2.388637,-0.71897674,-0.14497712,-1.4658705,3.120314,-0.010661098,1.7807989,-2.3342144
SN1996C (BRI),1.9306207,3.18086,-2.057444,1.0263753,-0.9343762,1.8278463,-0.41964504,1.9495419,-2.0309505
SN1996X (BRI),1.7219925,2.4704335,-1.8837662,1.2074821,-1.3479116,1.7022963,-0.03307163,1.5478243,-1.9704062
SN1996ai (BRI),-1.2411324,0.65669894,2.2729254,-1.0718234,2.1706502,-0.22279188,-2.1904101,-2.3552237,0.40298533
SN1996bl (BRI),0.6016136,-0.7858002,-1.4341227,2.1514952,-0.9423146,0.570833,0.24061996,0.8921638,-1.2313435
SN1996bo (BRI),0.45846677,2.5007565,-1.1484479,-0.25943002,-0.4624972,1.3956655,0.18223383,1.8688502,-0.6376618
SN1997bq (BRI),0.9393189,2.3017964,-1.0084784,-0.06641439,-1.1110213,2.491362,0.10155098,2.1032655,-1.9568024
SN1997br (BRI),0.13421401,1.555078,-0.92122155,0.1280729,-0.5225627,1.2469476,0.40829507,2.206368,-0.6532399
SN1997by (BRI),1.0296656,-0.09512191,-2.9363656,1.648692,0.3160338,-0.797481,-0.9982017,-0.7065912,-2.1157923
SN1997dt (BRI),1.8609948,3.2170782,-2.277195,-0.241796,0.31990063,-1.577584,-1.0791458,-1.8495901,1.9695271
SN1998D (BRI),-0.16966829,-0.15163383,-0.7129535,0.4153564,1.3460822,-1.1373576,-2.059791,-2.1418343,-0.72439724
SN1998Q (BRI),-0.2094098,-2.8138666,-0.55821425,1.0603951,-0.21938741,-0.8290813,0.029671606,-0.19562809,-1.694324
SN1998ab (BRI),1.102533,1.5209396,-1.0537698,1.1872611,-1.3704926,1.689805,-0.069195874,2.2456007,-2.0864275
SN1998bu (BRI),0.25436062,2.1551938,-0.8754524,0.5259259,-0.4959666,0.6236223,0.29778644,2.121625,-0.111394115
SN1998dh (BRI),1.0066843,2.338023,-0.74945265,-0.09780034,-1.2805878,2.8106644,0.020190187,1.9469932,-2.1567686
SN1998eg (BRI),0.27278882,-0.9678262,-1.7633431,2.1794858,-0.19371063,-0.6304244,-0.10623286,-0.61723155,-0.6925654
SN1998es (BRI),1.0138203,1.1166952,-0.96486855,0.7697207,-1.7161691,2.3571064,0.0034449056,2.153261,-2.4521565
SN1999aa (BRI),1.5668254,1.542476,-1.2399138,1.3821183,-1.7699164,2.1934326,-0.16241303,1.6124982,-2.5740335
SN1999ao (BRI),1.488239,2.941056,-1.6448221,0.5144359,-1.1666632,2.4231193,-0.33743495,1.735811,-1.9644039
SN1999ar (BRI),0.16689458,0.64039516,0.7963248,0.71822685,-0.7358942,1.3426073,0.4043622,2.6315558,-1.3321037
SN1999aw (BRI),1.243285,0.08454598,-1.831997,2.0381587,-1.339215,1.0398867,0.06277413,1.1408465,-2.0101936
SN1999bn (BRI),-0.056722794,-2.7741387,-0.6963876,1.374715,-0.28835312,-0.6241547,0.018592672,-0.28119645,-1.1755062
SN1999cc (BRI),2.015576,3.2461188,-1.5656614,-0.027437584,-0.80455285,1.8933331,0.70607764,0.5839328,-1.449101
SN1999cl (BRI),0.28180134,1.4650835,2.1389117,-1.105624,1.0194325,1.0416086,-0.5969356,0.66712075,0.76039046
SN1999cp (BRI),1.9231694,2.3201098,-1.9275064,1.3246843,-1.6069468,1.9838815,-0.043618023,1.246935,-2.272254
SN1999cw (BRI),-0.5894152,-0.80329597,-0.9423285,1.2812707,0.9600588,-1.1448909,-1.6320074,-1.2083876,-1.1664187
SN1999da (BRI),1.1751186,3.6804912,-0.07553601,-0.28764436,-0.17818113,1.4925332,-0.010428803,-0.04125608,-0.16094412
SN1999dk (BRI),1.3830858,2.4116619,-1.3231006,0.6013032,-1.4048309,2.43428,-0.12858562,1.7487636,-2.1671073
SN1999eg (BRI),-0.214598,-2.9596093,0.8323857,0.43701777,0.3728729,0.040334914,0.4314349,0.98754025,-2.0991857
SN1999ex (BRI),-0.41997388,2.3656669,-0.035662994,-0.3736559,0.13281539,-0.011923987,0.58960044,0.29596716,1.3910487
SN1999gi (BRI),-3.0199635,-3.213025,2.640813,-0.083733276,-0.22930601,0.65743095,0.09176337,2.7039535,-2.2993448
SN2000cb (BRI),-1.4123291,-3.230764,2.1656318,-0.2054743,1.4941218,-0.5089315,-0.8394345,-0.28939953,-0.3954656
SN2000dm (BRI),0.7999906,0.19606946,-2.1237514,2.3186312,-0.7104315,-0.08257078,0.51675206,0.2940694,-0.98068964
SN2000dn (BRI),1.7734407,2.6673536,-1.6476269,0.7497827,-1.5251216,2.399535,-0.026342398,1.2629632,-2.203739
SN2000eo (BRI),0.92016613,-0.65671754,-1.487016,1.7088294,0.6223069,-0.8115273,-1.0544817,-2.0450401,-0.13896438
SN2001C (BRI),-0.6197155,-0.74494267,-1.230732,1.6683148,0.74778235,-1.1469855,-1.5846125,-0.7384222,-1.442263
SN2001E (BRI),0.42661998,2.0310056,-1.7996938,0.40182877,-0.7867204,2.133345,-0.6077874,2.4545453,-1.2508267
SN2001G (BRI),-0.68883204,-0.65873456,-0.8979998,1.2229898,1.0332162,-1.2289388,-1.8315573,-1.2120888,-1.1770487
SN2001V (BRI),1.3282231,1.4208628,-1.1424882,1.2520169,-1.6580411,2.0838082,-0.12493192,1.8947307,-2.4281213
SN2001X (BRI),-2.3868473,-4.867503,1.4990108,1.2367154,-0.069967404,-0.32325822,-0.23124877,2.3260157,-2.561242
SN2001ay (BRI),0.63219327,0.99290156,-0.45279816,0.34723067,-1.5616616,2.639074,-0.10023361,2.509418,-2.4490633
SN2001bg (BRI),0.49478132,-0.42405307,-2.054437,2.2404566,-0.5456342,-0.54458475,0.19422373,-0.23795336,-0.68783885
SN2001br (BRI),1.678361,3.1285431,-1.2737739,0.42700306,-1.0987697,2.2224529,-0.068865,1.295009,-1.8206688
SN2001cj (BRI),1.1450509,0.14958349,-1.4596571,2.2502077,-1.6122025,1.1221888,0.137316,1.206436,-2.2108274
SN2001ck (BRI),1.7150975,1.5855634,-1.4710758,1.5377418,-1.7680718,2.0978415,-0.1885088,1.4467008,-2.5580795
SN2001cp (BRI),0.6429854,0.70745283,-1.665249,1.4401238,-1.7373275,1.1400665,0.113114476,2.445792,-1.6222626
SN2001da (BRI),0.9000777,2.078484,-0.5998046,0.91739506,-0.8076533,1.5304168,-0.25053853,2.3754144,-1.6690973
SN2001dc (BRI),-1.0076187,-0.7049927,0.9829763,-0.8654328,1.0840355,-1.0640732,-1.3279816,-1.8698723,0.0358405
SN2001dl (BRI),0.48209465,2.1077132,-0.70365965,0.16329148,-0.71403944,1.9163233,-0.14808089,2.3275201,-1.2898494
SN2001eh (BRI),0.9974427,0.075331114,-1.3773874,2.1561513,-1.4250166,1.0565451,0.09877841,1.3640478,-2.0369828
SN2001ex (BRI),-1.1869607,-0.6880719,2.4546726,0.42192215,-0.32155415,1.4275645,-0.5734491,1.2159975,-1.1705242
SN2001ez (BRI),-0.5885376,-3.1878197,1.8911854,-1.2540265,1.3567301,-0.61681,-0.21588454,-0.9057797,-0.34401515
SN2001fa (BRI),0.79253346,-0.9156538,-1.7666222,1.4169118,0.9540513,-0.345728,-1.0186592,-1.5832813,-1.8643005
SN2001fh (BRI),0.054904275,2.8735182,-0.057466105,-0.9311426,-0.2783857,1.3530898,0.2534231,0.7705998,-0.0219133
SN2002G (BRI),1.9316527,3.469601,-1.2667409,-0.2639009,-0.7375044,2.043067,0.60492176,0.39889494,-1.2877125
SN2002aw (BRI),0.5489901,0.72530913,-1.662695,2.5912836,-1.4907621,0.08643031,0.55692565,1.328291,-1.5421872
